UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[L H L L]","[(L H2) (L L1)]",1,0.9999999998940049,0.016129032256354918,0,2,0,0,0,0,0,2,0,2,2,1
"[L H L H]","[(L H2) (L H1)]",1,0.9999999998803599,0.016129032256134837,0,2,0,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L H2) (H L1)]",1,0.9999999998940043,0.01612903225635491,1,2,0,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L H2) (H H1)]",1,0.9999999998803593,0.01612903225613483,1,2,0,0,0,0,0,2,0,2,2,1
"[H L L L]","[(H L2) (L L1)]",1,0.9999999998940043,0.01612903225635491,1,2,0,0,0,0,0,2,0,2,2,1
"[H L L H]","[(H L2) (L H1)]",1,0.9999999998803593,0.01612903225613483,1,2,0,0,0,0,0,2,0,2,2,1
"[H L H L]","[(H L2) (H L1)]",1,0.9999999998940039,0.016129032256354897,2,2,0,0,0,0,0,2,0,2,2,1
"[H L H H]","[(H L2) (H H1)]",1,0.9999999998803588,0.01612903225613482,2,2,0,0,0,0,0,2,0,2,2,1
"[H H L L]","[(H H2) (L L1)]",1,0.9999999998940043,0.01612903225635491,1,2,0,0,0,0,0,2,0,2,2,1
"[H H L H]","[(H H2) (L H1)]",1,0.9999999998803593,0.01612903225613483,1,2,0,0,0,0,0,2,0,2,2,1
"[H H H L]","[(H H2) (H L1)]",1,0.9999999998940039,0.0161290322563549,2,2,0,0,0,0,0,2,0,2,2,1
"[H H H H]","[(H H2) (H H1)]",1,0.9999999998803588,0.016129032256134823,2,2,0,0,0,0,0,2,0,2,2,1
"[L L L L L]","[(L L2) L (L L1)]",1,0.9999998882545649,0.01612903045571879,0,2,0,1,0,0,0,3,0,3,3,1
"[L L L L H]","[(L L2) L (L H1)]",1,0.9999998738635272,0.01612903022360528,0,2,0,1,0,0,0,3,0,3,3,1
"[L L L H L]","[(L L2) L (H L1)]",1,0.9999998882545649,0.016129030455718788,1,2,0,1,0,0,0,3,0,3,3,1
"[L L L H H]","[(L L2) L (H H1)]",1,0.9999998738635271,0.016129030223605276,1,2,0,1,0,0,0,3,0,3,3,1
"[L L H L L]","[(L L2) H (L L1)]",1,0.9999998882539624,0.016129030455709074,1,2,0,1,0,0,0,3,0,3,3,1
"[L L H L H]","[(L L2) H (L H1)]",1,0.9999998738629247,0.016129030223595565,1,2,0,1,0,0,0,3,0,3,3,1
"[L L H H L]","[(L L2) H (H L1)]",1,0.9999998882539624,0.016129030455709074,2,2,0,1,0,0,0,3,0,3,3,1
"[L L H H H]","[(L L2) H (H H1)]",1,0.9999998738629249,0.016129030223595565,2,2,0,1,0,0,0,3,0,3,3,1
"[L H L L L]","[(L H2) L (L L1)]",1,0.9999998882545649,0.016129030455718788,0,2,0,1,0,0,0,3,0,3,3,1
"[L H L L H]","[(L H2) L (L H1)]",1,0.9999998738635273,0.01612903022360528,0,2,0,1,0,0,0,3,0,3,3,1
"[L H L H L]","[(L H2) L (H L1)]",1,0.9999998882545649,0.01612903045571879,1,2,0,1,0,0,0,3,0,3,3,1
"[L H L H H]","[(L H2) L (H H1)]",1,0.9999998738635272,0.01612903022360528,1,2,0,1,0,0,0,3,0,3,3,1
"[L H H L L]","[(L H2) H (L L1)]",1,0.9999998882539624,0.016129030455709074,1,2,0,1,0,0,0,3,0,3,3,1
"[L H H L H]","[(L H2) H (L H1)]",1,0.9999998738629249,0.016129030223595565,1,2,0,1,0,0,0,3,0,3,3,1
"[L H H H L]","[(L H2) H (H L1)]",1,0.9999998882539624,0.016129030455709074,2,2,0,1,0,0,0,3,0,3,3,1
"[L H H H H]","[(L H2) H (H H1)]",1,0.9999998738629249,0.016129030223595565,2,2,0,1,0,0,0,3,0,3,3,1
"[H L L L L]","[(H L2) L (L L1)]",1,0.9999998882545642,0.016129030455718778,1,2,0,1,0,0,0,3,0,3,3,1
"[H L L L H]","[(H L2) L (L H1)]",1,0.9999998738635265,0.016129030223605265,1,2,0,1,0,0,0,3,0,3,3,1
"[H L L H L]","[(H L2) L (H L1)]",1,0.9999998882545644,0.01612903045571878,2,2,0,1,0,0,0,3,0,3,3,1
"[H L L H H]","[(H L2) L (H H1)]",1,0.9999998738635265,0.01612903022360527,2,2,0,1,0,0,0,3,0,3,3,1
"[H L H L L]","[(H L2) H (L L1)]",1,0.9999998882539619,0.016129030455709063,2,2,0,1,0,0,0,3,0,3,3,1
"[H L H L H]","[(H L2) H (L H1)]",1,0.9999998738629242,0.01612903022359555,2,2,0,1,0,0,0,3,0,3,3,1
"[H L H H L]","[(H L2) H (H L1)]",1,0.9999998882539619,0.016129030455709067,3,2,0,1,0,0,0,3,0,3,3,1
"[H L H H H]","[(H L2) H (H H1)]",1,0.9999998738629242,0.01612903022359555,3,2,0,1,0,0,0,3,0,3,3,1
"[H H L L L]","[(H H2) L (L L1)]",1,0.9999998882545644,0.01612903045571878,1,2,0,1,0,0,0,3,0,3,3,1
"[H H L L H]","[(H H2) L (L H1)]",1,0.9999998738635265,0.01612903022360527,1,2,0,1,0,0,0,3,0,3,3,1
"[H H L H L]","[(H H2) L (H L1)]",1,0.9999998882545642,0.016129030455718778,2,2,0,1,0,0,0,3,0,3,3,1
"[H H L H H]","[(H H2) L (H H1)]",1,0.9999998738635267,0.016129030223605265,2,2,0,1,0,0,0,3,0,3,3,1
"[H H H L L]","[(H H2) H (L L1)]",1,0.9999998882539619,0.016129030455709063,2,2,0,1,0,0,0,3,0,3,3,1
"[H H H L H]","[(H H2) H (L H1)]",1,0.9999998738629242,0.01612903022359555,2,2,0,1,0,0,0,3,0,3,3,1
"[H H H H L]","[(H H2) H (H L1)]",1,0.9999998882539619,0.016129030455709067,3,2,0,1,0,0,0,3,0,3,3,1
"[H H H H H]","[(H H2) H (H H1)]",1,0.9999998738629242,0.016129030223595554,3,2,0,1,0,0,0,3,0,3,3,1
"[L L L L L L]","[(L L2) L L (L L1)]",1,0.9998550256461378,0.01612669396203448,0,2,0,2,0,0,0,4,0,4,4,1
"[L L L L L L L]","[(L L2) L L L (L L1)]",1,0.9997808843583584,0.016125498134812233,0,2,0,3,0,0,0,5,0,5,5,1
