UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[H H H H]","[(H2 H) (H1 H)]",1,0.999999999944894,0.016129032257175713,2,0,2,0,0,0,0,2,0,2,2,1
"[L L L L L]","[(L2 L) L (L1 L)]",1,0.9999865308750975,0.016128815014114475,0,0,2,1,0,0,0,3,0,3,3,1
"[L L L L H]","[(L2 L) L (L1 H)]",1,0.9999865308750957,0.01612881501411445,1,0,2,1,0,0,0,3,0,3,3,1
"[L L L H L]","[(L2 L) L (H1 L)]",1,0.9999865308750975,0.016128815014114475,0,0,2,1,0,0,0,3,0,3,3,1
"[L L L H H]","[(L2 L) L (H1 H)]",1,0.9999865308750957,0.016128815014114443,1,0,2,1,0,0,0,3,0,3,3,1
"[L L H L L]","[(L2 L) H (L1 L)]",1,0.9999865308733461,0.016128815014086216,1,0,2,1,0,0,0,3,0,3,3,1
"[L L H L H]","[(L2 L) H (L1 H)]",1,0.9999865308733441,0.016128815014086195,2,0,2,1,0,0,0,3,0,3,3,1
"[L L H H L]","[(L2 L) H (H1 L)]",1,0.9999865308733461,0.016128815014086216,1,0,2,1,0,0,0,3,0,3,3,1
"[L L H H H]","[(L2 L) H (H1 H)]",1,0.9999865308733443,0.01612881501408619,2,0,2,1,0,0,0,3,0,3,3,1
"[L H L L L]","[(L2 H) L (L1 L)]",1,0.9999865308750975,0.016128815014114475,1,0,2,1,0,0,0,3,0,3,3,1
"[L H L L H]","[(L2 H) L (L1 H)]",1,0.9999865308750959,0.01612881501411445,2,0,2,1,0,0,0,3,0,3,3,1
"[L H L H L]","[(L2 H) L (H1 L)]",1,0.9999865308750975,0.016128815014114475,1,0,2,1,0,0,0,3,0,3,3,1
"[L H L H H]","[(L2 H) L (H1 H)]",1,0.9999865308750957,0.01612881501411445,2,0,2,1,0,0,0,3,0,3,3,1
"[L H H L L]","[(L2 H) H (L1 L)]",1,0.9999865308733461,0.016128815014086216,2,0,2,1,0,0,0,3,0,3,3,1
"[L H H L H]","[(L2 H) H (L1 H)]",1,0.9999865308733441,0.016128815014086195,3,0,2,1,0,0,0,3,0,3,3,1
"[L H H H L]","[(L2 H) H (H1 L)]",1,0.9999865308733461,0.016128815014086223,2,0,2,1,0,0,0,3,0,3,3,1
"[L H H H H]","[(L2 H) H (H1 H)]",1,0.9999865308733443,0.016128815014086195,3,0,2,1,0,0,0,3,0,3,3,1
"[H L L L L]","[(H2 L) L (L1 L)]",1,0.9999865291461834,0.016128814986228764,0,0,2,1,0,0,0,3,0,3,3,1
"[H L L L H]","[(H2 L) L (L1 H)]",1,0.9999865291461815,0.01612881498622873,1,0,2,1,0,0,0,3,0,3,3,1
"[H L L H L]","[(H2 L) L (H1 L)]",1,0.9999865291461831,0.016128814986228757,0,0,2,1,0,0,0,3,0,3,3,1
"[H L L H H]","[(H2 L) L (H1 H)]",1,0.9999865291461819,0.016128814986228736,1,0,2,1,0,0,0,3,0,3,3,1
"[H L H L L]","[(H2 L) H (L1 L)]",1,0.9999865291444315,0.016128814986200512,1,0,2,1,0,0,0,3,0,3,3,1
"[H L H L H]","[(H2 L) H (L1 H)]",1,0.9999865291444301,0.01612881498620048,2,0,2,1,0,0,0,3,0,3,3,1
"[H L H H L]","[(H2 L) H (H1 L)]",1,0.9999865291444315,0.016128814986200512,1,0,2,1,0,0,0,3,0,3,3,1
"[H L H H H]","[(H2 L) H (H1 H)]",1,0.9999865291444302,0.016128814986200484,2,0,2,1,0,0,0,3,0,3,3,1
"[H H L L L]","[(H2 H) L (L1 L)]",1,0.9999865291461834,0.01612881498622876,1,0,2,1,0,0,0,3,0,3,3,1
"[H H L L H]","[(H2 H) L (L1 H)]",1,0.9999865291461817,0.016128814986228736,2,0,2,1,0,0,0,3,0,3,3,1
"[H H L H L]","[(H2 H) L (H1 L)]",1,0.9999865291461834,0.01612881498622876,1,0,2,1,0,0,0,3,0,3,3,1
"[H H L H H]","[(H2 H) L (H1 H)]",1,0.9999865291461815,0.016128814986228732,2,0,2,1,0,0,0,3,0,3,3,1
"[H H H L L]","[(H2 H) H (L1 L)]",1,0.9999865291444318,0.01612881498620051,2,0,2,1,0,0,0,3,0,3,3,1
"[H H H L H]","[(H2 H) H (L1 H)]",1,0.9999865291444301,0.016128814986200477,3,0,2,1,0,0,0,3,0,3,3,1
"[H H H H L]","[(H2 H) H (H1 L)]",1,0.9999865291444318,0.016128814986200512,2,0,2,1,0,0,0,3,0,3,3,1
"[H H H H H]","[(H2 H) H (H1 H)]",1,0.9999865291444301,0.016128814986200477,3,0,2,1,0,0,0,3,0,3,3,1
"[L L L L L L]","[(L2 L) (L2 L) (L1 L)]",1,0.9997920908139397,0.016125678884095808,0,0,3,0,0,0,0,4,0,6,6,1
"[L L L L L L L]","[(L2 L) (L2 L) L (L1 L)]",1,0.9987802759621559,0.016109359289712192,0,0,3,1,0,0,0,5,0,7,8,1
