UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[L H L L L]","[L (H1 L) (L2 L)]",1,0.9999910272341611,0.016128887536034857,0,0,2,1,0,1,0,1,2,4,2,1
"[L H L L H]","[L (H1 L) (L H2)]",1,0.6874211599427325,0.01108743806359246,0,1,1,1,0,1,0,1,2,4,2,1
"[L H L H L]","[L (H1 L) (H2 L)]",1,0.9999999994387001,0.016129032249011292,0,0,2,1,0,1,0,1,2,4,2,1
"[L H L H H]","[L (H1 L) (H2) (H2)]",1,0.9999999982042934,0.016129032229101507,0,2,1,1,0,1,0,1,2,8,3,1
"[L H H L L]","[(L H1) (H2 L) L]",1,1.0,0.016129032258064516,0,1,1,1,0,0,1,0,3,2,4,0
"[L H H L H]","[(L H1) (H2 L) (H2)]",1,1.0,0.016129032258064516,0,2,1,0,0,0,0,0,3,6,4,1
"[L H H H L]","[(L H1) (H2) (H2 L)]",1,1.0,0.016129032258064516,0,2,1,0,0,0,0,0,3,5,5,1
"[L H H H H]","[(L H1) (H2) (H2) (H2)]",1,0.9999999999999998,0.016129032258064516,0,4,0,0,0,0,0,0,3,9,6,1
"[H L L L L]","[(H1 L) L (L2 L)]",1,0.999991027795456,0.016128887545087997,0,0,2,1,0,0,0,0,3,3,3,1
"[H L L L H]","[(H1 L) L (L H2)]",1,0.6874211603285659,0.011087438069815582,0,1,1,1,0,0,0,0,3,3,3,1
"[H L L H L]","[(H1 L) L (H2 L)]",1,1.0,0.016129032258064516,0,0,2,1,0,0,0,0,3,3,3,1
"[H L L H H]","[(H1 L) (L H2) (H2)]",1,0.6874211603285758,0.011087438069815738,0,2,1,0,0,0,0,0,3,6,4,1
"[H L H L L]","[(H1 L) (H2 L) L]",1,1.0,0.016129032258064516,0,0,2,1,0,0,1,0,3,2,4,0
"[H L H L H]","[(H1 L) (H2 L) (H2)]",1,1.0,0.01612903225806452,0,1,2,0,0,0,0,0,3,6,4,1
"[H L H H L]","[(H1 L) (H2) (H2 L)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,0,3,5,5,1
"[H L H H H]","[(H1 L) (H2) (H2) (H2)]",1,0.9999999999999998,0.016129032258064512,0,3,1,0,0,0,0,0,3,9,6,1
"[H H L L L]","[(H1) (H2 L) (L2 L)]",1,0.999991027795456,0.016128887545088,0,1,2,0,0,0,0,0,4,4,6,1
"[H H L L H]","[(H1) (H2 L) (L H2)]",1,0.6874211603285879,0.011087438069815936,0,2,1,0,0,0,0,0,4,4,6,1
"[H H L H L]","[(H1) (H2 L) (H2 L)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,0,4,4,6,1
"[H H L H H]","[(H1) (H2 L) (H2) (H2)]",1,1.0,0.016129032258064516,0,3,1,0,0,0,0,0,4,8,7,1
"[H H H L L]","[(H1) (H2) (H2 L) L]",1,0.999991107391471,0.016128888828894697,0,2,1,1,0,0,1,0,4,3,8,0
"[H H H L H]","[(H1) (H2) (H2 L) (H2)]",1,0.999991107391471,0.016128888828894693,0,3,1,0,0,0,0,0,4,7,8,1
"[H H H H L]","[(H1) (H2) (H2) (H2 L)]",1,0.9999911073719807,0.016128888828580334,0,3,1,0,0,0,0,0,4,6,9,1
"[H H H H H]","[(H1) (H2) (H2) (H2) (H2)]",1,0.9999911073719805,0.016128888828580334,0,5,0,0,0,0,0,0,4,10,10,1
"[L L L L L L]","[(L1 L) L L (L2 L)]",1,0.999991027795456,0.016128887545087997,0,0,2,2,0,0,0,0,4,4,4,1
"[L L L L L L L]","[(L1 L) L L L (L2 L)]",1,0.999991027795456,0.016128887545088,0,0,2,3,0,0,0,0,5,5,5,1
