UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[L L H L L]","[(L1 L) H (L2 L)]",1,0.9999938868096158,0.01612893365821961,1,0,2,1,0,0,0,0,3,3,3,1
"[L L H L H]","[(L1 L) H (L2 H)]",1,0.9999938866438852,0.01612893365554654,2,0,2,1,0,0,0,0,3,3,3,1
"[L L H H L]","[(L1 L) H (H2 L)]",1,0.9999938868096158,0.01612893365821961,1,0,2,1,0,0,0,0,3,3,3,1
"[L L H H H]","[(L1 L) H (H2 H)]",1,0.9999938866438852,0.01612893365554654,2,0,2,1,0,0,0,0,3,3,3,1
"[L H L L L]","[(L1 H) L (L2 L)]",1,0.9999938868097823,0.016128933658222294,1,0,2,1,0,0,0,0,3,3,3,1
"[L H L L H]","[(L1 H) L (L2 H)]",1,0.9999938866440518,0.01612893365554922,2,0,2,1,0,0,0,0,3,3,3,1
"[L H L H L]","[(L1 H) L (H2 L)]",1,0.9999938868097821,0.01612893365822229,1,0,2,1,0,0,0,0,3,3,3,1
"[L H L H H]","[(L1 H) L (H2 H)]",1,0.9999938866440515,0.01612893365554922,2,0,2,1,0,0,0,0,3,3,3,1
"[L H H L L]","[(L1 H) H (L2 L)]",1,0.9999938868096158,0.01612893365821961,2,0,2,1,0,0,0,0,3,3,3,1
"[L H H L H]","[(L1 H) H (L2 H)]",1,0.9999938866438854,0.01612893365554654,3,0,2,1,0,0,0,0,3,3,3,1
"[L H H H L]","[(L1 H) H (H2 L)]",1,0.9999938868096158,0.01612893365821961,2,0,2,1,0,0,0,0,3,3,3,1
"[L H H H H]","[(L1 H) H (H2 H)]",1,0.9999938866438852,0.016128933655546535,3,0,2,1,0,0,0,0,3,3,3,1
"[H L L L L]","[(H1 L) L (L2 L)]",1,0.9999938868097821,0.01612893365822229,0,0,2,1,0,0,0,0,3,3,3,1
"[H L L L H]","[(H1 L) L (L2 H)]",1,0.9999938866440513,0.01612893365554922,1,0,2,1,0,0,0,0,3,3,3,1
"[H L L H L]","[(H1 L) L (H2 L)]",1,0.9999938868097821,0.01612893365822229,0,0,2,1,0,0,0,0,3,3,3,1
"[H L L H H]","[(H1 L) L (H2 H)]",1,0.9999938866440515,0.016128933655549217,1,0,2,1,0,0,0,0,3,3,3,1
"[H L H L L]","[(H1 L) H (L2 L)]",1,0.9999938868096158,0.016128933658219605,1,0,2,1,0,0,0,0,3,3,3,1
"[H L H L H]","[(H1 L) H (L2 H)]",1,0.9999938866438852,0.016128933655546535,2,0,2,1,0,0,0,0,3,3,3,1
"[H L H H L]","[(H1 L) H (H2 L)]",1,0.9999938868096158,0.01612893365821961,1,0,2,1,0,0,0,0,3,3,3,1
"[H L H H H]","[(H1 L) H (H2 H)]",1,0.9999938866438852,0.016128933655546535,2,0,2,1,0,0,0,0,3,3,3,1
"[H H L L L]","[(H1 H) L (L2 L)]",1,0.9999938868097819,0.01612893365822229,1,0,2,1,0,0,0,0,3,3,3,1
"[H H L L H]","[(H1 H) L (L2 H)]",1,0.9999938866440513,0.016128933655549217,2,0,2,1,0,0,0,0,3,3,3,1
"[H H L H L]","[(H1 H) L (H2 L)]",1,0.9999938868097821,0.01612893365822229,1,0,2,1,0,0,0,0,3,3,3,1
"[H H L H H]","[(H1 H) L (H2 H)]",1,0.9999938866440515,0.01612893365554922,2,0,2,1,0,0,0,0,3,3,3,1
"[H H H L L]","[(H1 H) H (L2 L)]",1,0.9999938868096155,0.016128933658219605,2,0,2,1,0,0,0,0,3,3,3,1
"[H H H L H]","[(H1 H) H (L2 H)]",1,0.9999938866438852,0.016128933655546532,3,0,2,1,0,0,0,0,3,3,3,1
"[H H H H L]","[(H1 H) H (H2 L)]",1,0.9999938868096155,0.016128933658219605,2,0,2,1,0,0,0,0,3,3,3,1
"[H H H H H]","[(H1 H) H (H2 H)]",1,0.9999938866438852,0.016128933655546532,3,0,2,1,0,0,0,0,3,3,3,1
"[L L L L L L]","[(L1 L) (L2 L) (L2 L)]",1,0.999836978343001,0.016126402876500013,0,0,3,0,0,0,0,0,4,6,6,1
"[L L L L L L L]","[(L1 L) L (L2 L) (L2 L)]",1,0.9988348089550046,0.016110238854112977,0,0,3,1,0,0,0,0,5,8,7,1
