UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[L L L L H]","[(L1 L) (L2 L) H]",1,0.9999999835977609,0.016129031993512274,1,0,2,1,0,0,1,0,3,2,4,0
"[L L L H L]","[(L1 L) (L2 H) L]",1,0.9999999835977542,0.016129031993512167,1,0,2,1,0,0,1,0,3,2,4,0
"[L L L H H]","[(L1 L) (L2 H) H]",1,0.9999999835977543,0.01612903199351217,2,0,2,1,0,0,1,0,3,2,4,0
"[L L H L L]","[(L1 L) (H2 L) L]",1,0.9999999835977609,0.01612903199351227,0,0,2,1,0,0,1,0,3,2,4,0
"[L L H L H]","[(L1 L) (H2 L) H]",1,0.9999999835977609,0.016129031993512274,1,0,2,1,0,0,1,0,3,2,4,0
"[L L H H L]","[(L1 L) (H2 H) L]",1,0.9999999835977542,0.01612903199351217,1,0,2,1,0,0,1,0,3,2,4,0
"[L L H H H]","[(L1 L) (H2 H) H]",1,0.9999999835977542,0.01612903199351217,2,0,2,1,0,0,1,0,3,2,4,0
"[L H L L L]","[(L1 H) (L2 L) L]",1,0.9999999835977609,0.016129031993512274,1,0,2,1,0,0,1,0,3,2,4,0
"[L H L L H]","[(L1 H) (L2 L) H]",1,0.9999999835977607,0.01612903199351227,2,0,2,1,0,0,1,0,3,2,4,0
"[L H L H L]","[(L1 H) (L2 H) L]",1,0.9999999835977543,0.016129031993512167,2,0,2,1,0,0,1,0,3,2,4,0
"[L H L H H]","[(L1 H) (L2 H) H]",1,0.9999999835977543,0.016129031993512167,3,0,2,1,0,0,1,0,3,2,4,0
"[L H H L L]","[(L1 H) (H2 L) L]",1,0.9999999835977609,0.016129031993512274,1,0,2,1,0,0,1,0,3,2,4,0
"[L H H L H]","[(L1 H) (H2 L) H]",1,0.9999999835977609,0.016129031993512274,2,0,2,1,0,0,1,0,3,2,4,0
"[L H H H L]","[(L1 H) (H2 H) L]",1,0.9999999835977543,0.016129031993512167,2,0,2,1,0,0,1,0,3,2,4,0
"[L H H H H]","[(L1 H) (H2 H) H]",1,0.9999999835977543,0.016129031993512167,3,0,2,1,0,0,1,0,3,2,4,0
"[H L L L L]","[(H1 L) (L2 L) L]",1,0.9999999835977607,0.01612903199351227,0,0,2,1,0,0,1,0,3,2,4,0
"[H L L L H]","[(H1 L) (L2 L) H]",1,0.9999999835977609,0.016129031993512274,1,0,2,1,0,0,1,0,3,2,4,0
"[H L L H L]","[(H1 L) (L2 H) L]",1,0.9999999835977543,0.016129031993512167,1,0,2,1,0,0,1,0,3,2,4,0
"[H L L H H]","[(H1 L) (L2 H) H]",1,0.9999999835977543,0.01612903199351217,2,0,2,1,0,0,1,0,3,2,4,0
"[H L H L L]","[(H1 L) (H2 L) L]",1,0.9999999835977607,0.01612903199351227,0,0,2,1,0,0,1,0,3,2,4,0
"[H L H L H]","[(H1 L) (H2 L) H]",1,0.9999999835977609,0.016129031993512274,1,0,2,1,0,0,1,0,3,2,4,0
"[H L H H L]","[(H1 L) (H2 H) L]",1,0.9999999835977542,0.016129031993512167,1,0,2,1,0,0,1,0,3,2,4,0
"[H L H H H]","[(H1 L) (H2 H) H]",1,0.9999999835977543,0.01612903199351217,2,0,2,1,0,0,1,0,3,2,4,0
"[H H L L L]","[(H1 H) (L2 L) L]",1,0.9999999835977609,0.01612903199351227,1,0,2,1,0,0,1,0,3,2,4,0
"[H H L L H]","[(H1 H) (L2 L) H]",1,0.9999999835977607,0.016129031993512268,2,0,2,1,0,0,1,0,3,2,4,0
"[H H L H L]","[(H1 H) (L2 H) L]",1,0.9999999835977543,0.016129031993512167,2,0,2,1,0,0,1,0,3,2,4,0
"[H H L H H]","[(H1 H) (L2 H) H]",1,0.9999999835977543,0.01612903199351217,3,0,2,1,0,0,1,0,3,2,4,0
"[H H H L L]","[(H1 H) (H2 L) L]",1,0.9999999835977609,0.01612903199351227,1,0,2,1,0,0,1,0,3,2,4,0
"[H H H L H]","[(H1 H) (H2 L) H]",1,0.9999999835977607,0.01612903199351227,2,0,2,1,0,0,1,0,3,2,4,0
"[H H H H L]","[(H1 H) (H2 H) L]",1,0.9999999835977542,0.016129031993512167,2,0,2,1,0,0,1,0,3,2,4,0
"[H H H H H]","[(H1 H) (H2 H) H]",1,0.9999999835977543,0.016129031993512167,3,0,2,1,0,0,1,0,3,2,4,0
"[L L L L L L]","[(L1 L) L (L2 L) L]",1,0.9984080050115418,0.016103354919540985,0,0,2,2,0,0,1,0,4,3,5,0
"[L L L L L L L]","[(L1 L) (L2 L) (L2 L) L]",1,0.9994060115635618,0.016119451799412283,0,0,3,1,0,0,1,0,5,6,9,0
