UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[L H L L H]","[L (H1 L) (L H2)]",1,0.999985224737532,0.016128793947379545,0,1,1,1,0,1,0,1,2,4,2,1
"[L H L H L]","[L (H1 L) (H2 L)]",1,0.9999921441886106,0.0161289055514292,0,0,2,1,0,1,0,1,2,4,2,1
"[L H L H H]","[(L H1) (L H2) (H2)]",1,0.5316829267210613,0.00857553107614615,0,3,0,0,0,0,0,0,3,6,4,1
"[L H H L L]","[(L H1) (H2 L) L]",1,0.9999999999997485,0.01612903225806046,0,1,1,1,0,0,1,0,3,2,4,0
"[L H H L H]","[(L H1) (H2 L) (H2)]",1,0.9999999999979263,0.01612903225803107,0,2,1,0,0,0,0,0,3,6,4,1
"[L H H H L]","[(L H1) (H2) (H2 L)]",1,0.9999999999997928,0.016129032258061175,0,2,1,0,0,0,0,0,3,5,5,1
"[L H H H H]","[(L H1) (H2) (H2) (H2)]",1,0.9999993996375092,0.016129022574798535,0,4,0,0,0,0,0,0,3,9,6,1
"[H L L L L]","[(H1 L) L L L]",1,0.9999999999999984,0.016129032258064495,0,0,1,3,0,0,1,0,3,0,3,0
"[H L L L H]","[(H1 L) L (L H2)]",1,0.9999930804945572,0.016128920653138017,0,1,1,1,0,0,0,0,3,3,3,1
"[H L L H L]","[(H1 L) L (H2 L)]",1,0.9999999995884244,0.0161290322514262,0,0,2,1,0,0,0,0,3,3,3,1
"[H L L H H]","[(H1 L) (L H2) (H2)]",1,0.999993080490351,0.016128920653070172,0,2,1,0,0,0,0,0,3,6,4,1
"[H L H L L]","[(H1 L) (H2 L) L]",1,0.9999999999999463,0.01612903225806365,0,0,2,1,0,0,1,0,3,2,4,0
"[H L H L H]","[(H1 L) (H2 L) (H2)]",1,0.9999999999981241,0.01612903225803426,0,1,2,0,0,0,0,0,3,6,4,1
"[H L H H L]","[(H1 L) (H2) (H2 L)]",1,0.999999999999766,0.016129032258060744,0,1,2,0,0,0,0,0,3,5,5,1
"[H L H H H]","[(H1 L) (H2) (H2) (H2)]",1,0.9999993996374825,0.016129022574798105,0,3,1,0,0,0,0,0,3,9,6,1
"[H H L L L]","[(H1) (H2 L) L L]",1,0.9999981175521199,0.016129001896001933,0,1,1,2,0,0,1,0,4,1,6,0
"[H H L L H]","[(H1) (H2 L) (L H2)]",1,0.9999911980597025,0.016128890291285523,0,2,1,0,0,0,0,0,4,4,6,1
"[H H L H L]","[(H1) (H2 L) (H2 L)]",1,0.9999981175521171,0.016129001896001888,0,1,2,0,0,0,0,0,4,4,6,1
"[H H L H H]","[(H1) (H2 L) (H2) (H2)]",1,0.9999975174387423,0.016128992216753908,0,3,1,0,0,0,0,0,4,8,7,1
"[H H H L L]","[(H1) (H2) (H2 L) L]",1,0.9999997680618687,0.016129028517126914,0,2,1,1,0,0,1,0,4,3,8,0
"[H H H L H]","[(H1) (H2) (H2 L) (H2)]",1,0.9999997680600468,0.016129028517097528,0,3,1,0,0,0,0,0,4,7,8,1
"[H H H H L]","[(H1) (H2) (H2) (H2 L)]",1,0.9999997680621449,0.01612902851713137,0,3,1,0,0,0,0,0,4,6,9,1
"[H H H H H]","[(H1) (H2) (H2) (H2) (H2)]",1,0.9999991677000004,0.016129018833870974,0,5,0,0,0,0,0,0,4,10,10,1
"[L L L L L L]","[(L1 L) L L L L]",1,0.9999999999035305,0.01612903225650856,0,0,1,4,0,0,1,0,4,0,4,0
"[L L L L L L L]","[(L1 L) L L L L L]",1,0.9999999999035307,0.01612903225650856,0,0,1,5,0,0,1,0,5,0,5,0
