UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[L L H L L]","[L (L H1) L L]",1,0.999994346750426,0.01612894107661977,0,1,0,3,0,1,1,1,2,1,2,0
"[L L H L H]","[L (L H2) (L H1)]",1,0.9999991703275092,0.016129018876250144,0,2,0,1,0,1,0,3,0,4,2,1
"[L L H H L]","[L (L H2) (H1) L]",1,0.9999991703498253,0.01612901887661009,0,2,0,2,0,1,1,3,1,4,3,0
"[L L H H H]","[L (L H2) (H2) (H1)]",1,0.9999843324164369,0.016128779555103823,0,3,0,1,0,1,0,4,0,8,3,1
"[L H L L L]","[(L H2) (L L1) L]",1,0.9999999999956644,0.016129032257994586,0,2,0,1,0,0,1,2,1,2,4,0
"[L H L L H]","[(L H2) L (L H1)]",1,0.999999999972087,0.016129032257614306,0,2,0,1,0,0,0,3,0,3,3,1
"[L H L H L]","[(L H2) (L H1) L]",1,0.9999999999720868,0.016129032257614306,0,2,0,1,0,0,1,2,1,2,4,0
"[L H L H H]","[(L H2) (L H2) (H1)]",1,0.99998516202493,0.01612879293588597,0,3,0,0,0,0,0,4,0,6,4,1
"[L H H L L]","[(L H2) (H1 L) L]",1,0.8532446377119186,0.01376201028567611,0,1,1,1,0,0,1,2,1,2,4,0
"[L H H L H]","[(L H2) (H2) (L H1)]",1,0.999999999972087,0.01612903225761431,0,3,0,0,0,0,0,3,0,5,5,1
"[L H H H L]","[(L H2) (H2) (H1) L]",1,0.9999999999944031,0.016129032257974244,0,3,0,1,0,0,1,3,1,5,6,0
"[L H H H H]","[(L H2) (H2) (H2) (H1)]",1,0.9999851620487047,0.016128792936269426,0,4,0,0,0,0,0,4,0,9,6,1
"[H L L L L]","[(H2) L (L L1) L]",1,0.99996387644132,0.01612844962002129,0,2,0,2,0,0,1,2,1,2,5,0
"[H L L L H]","[(H2) L L (L H1)]",1,0.9997527312303912,0.016125044052103084,0,2,0,2,0,0,0,3,0,3,4,1
"[H L L H L]","[(H2) L (L H1) L]",1,0.9999999999675747,0.016129032257541528,0,2,0,2,0,0,1,2,1,2,5,0
"[H L L H H]","[(H2) L (L H2) (H1)]",1,0.9999851620204179,0.01612879293581319,0,3,0,1,0,0,0,4,0,6,5,1
"[H L H L L]","[(H2) (L H1) L L]",1,0.9999999998378323,0.016129032255448907,0,2,0,2,0,0,1,1,2,1,6,0
"[H L H L H]","[(H2) (L H2) (L H1)]",1,0.9999999999524021,0.016129032257296807,0,3,0,0,0,0,0,3,0,4,6,1
"[H L H H L]","[(H2) (L H2) (H1) L]",1,0.9999999999747184,0.016129032257656748,0,3,0,1,0,0,1,3,1,4,7,0
"[H L H H H]","[(H2) (L H2) (H2) (H1)]",1,0.9999851620290199,0.016128792935951933,0,4,0,0,0,0,0,4,0,8,7,1
"[H H L L L]","[(H2) (H2) (L L1) L]",1,0.9999999999985194,0.016129032258040635,0,3,0,1,0,0,1,2,1,3,8,0
"[H H L L H]","[(H2) (H2) L (L H1)]",1,0.9999999999675806,0.016129032257541625,0,3,0,1,0,0,0,3,0,4,7,1
"[H H L H L]","[(H2) (H2) (L H1) L]",1,0.9999999999762009,0.016129032257680663,0,3,0,1,0,0,1,2,1,3,8,0
"[H H L H H]","[(H2) (H2) (L H2) (H1)]",1,0.999985162029044,0.016128792935952322,0,4,0,0,0,0,0,4,0,7,8,1
"[H H H L L]","[(H2) (H2) (H1 L) L]",1,0.8532446377154271,0.013762010285732698,0,2,1,1,0,0,1,2,1,3,8,0
"[H H H L H]","[(H2) (H2) (H2) (L H1)]",1,0.9999999999762009,0.01612903225768066,0,4,0,0,0,0,0,3,0,6,9,1
"[H H H H L]","[(H2) (H2) (H2) (H1) L]",1,0.9999999999985173,0.0161290322580406,0,4,0,1,0,0,1,3,1,6,10,0
"[H H H H H]","[(H2) (H2) (H2) (H2) (H1)]",1,0.9999851620528185,0.016128792936335786,0,5,0,0,0,0,0,4,0,10,10,1
"[L L L L L L]","[(L L2) L (L L1) L]",1,0.9999048433724225,0.01612749747374875,0,2,0,2,0,0,1,3,1,3,5,0
"[L L L L L L L]","[(L L2) L L (L L1) L]",1,0.9998424105250884,0.016126490492340127,0,2,0,3,0,0,1,4,1,4,6,0
