UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[H L H H]","[(H1) (L H2) H]",1,0.9998949561941122,0.01612733800313084,1,2,0,1,0,0,1,0,3,1,4,0
"[H H L L]","[(H1) (H L2) L]",1,0.9999998673179322,0.016129030118031164,1,2,0,1,0,0,1,0,3,1,4,0
"[H H L H]","[(H1) (H L2) H]",1,0.9999998673166809,0.016129030118010982,2,2,0,1,0,0,1,0,3,1,4,0
"[H H H L]","[(H1) (H H2) L]",1,0.9997079166740814,0.016124321236678733,1,2,0,1,0,0,1,0,3,1,4,0
"[H H H H]","[(H1) (H H2) H]",1,0.9997079166736317,0.016124321236671478,2,2,0,1,0,0,1,0,3,1,4,0
"[L L L L L]","[(L L1) (L L2) L]",1,0.9999999999999993,0.016129032258064505,0,2,0,1,0,0,1,0,3,2,4,0
"[L L L L H]","[(L L1) (L L2) H]",1,0.9999999999999993,0.016129032258064505,1,2,0,1,0,0,1,0,3,2,4,0
"[L L L H L]","[(L L1) (L H2) L]",1,0.9999999999999993,0.016129032258064505,0,2,0,1,0,0,1,0,3,2,4,0
"[L L L H H]","[(L L1) (L H2) H]",1,0.9999999999999993,0.016129032258064505,1,2,0,1,0,0,1,0,3,2,4,0
"[L L H L L]","[(L L1) (H L2) L]",1,0.9999999999963993,0.01612903225800644,1,2,0,1,0,0,1,0,3,2,4,0
"[L L H L H]","[(L L1) (H L2) H]",1,0.9999999999963993,0.016129032258006444,2,2,0,1,0,0,1,0,3,2,4,0
"[L L H H L]","[(L L1) (H H2) L]",1,0.9999999999963897,0.016129032258006284,1,2,0,1,0,0,1,0,3,2,4,0
"[L L H H H]","[(L L1) (H H2) H]",1,0.9999999999963897,0.016129032258006284,2,2,0,1,0,0,1,0,3,2,4,0
"[L H L L L]","[(L H1) (L L2) L]",1,0.9999999999999993,0.016129032258064505,0,2,0,1,0,0,1,0,3,2,4,0
"[L H L L H]","[(L H1) (L L2) H]",1,0.9999999999999993,0.016129032258064505,1,2,0,1,0,0,1,0,3,2,4,0
"[L H L H L]","[(L H1) (L H2) L]",1,0.9999999999999993,0.016129032258064505,0,2,0,1,0,0,1,0,3,2,4,0
"[L H L H H]","[(L H1) (L H2) H]",1,0.9999999999999993,0.01612903225806451,1,2,0,1,0,0,1,0,3,2,4,0
"[L H H L L]","[(L H1) (H L2) L]",1,0.9999999999963993,0.016129032258006444,1,2,0,1,0,0,1,0,3,2,4,0
"[L H H L H]","[(L H1) (H L2) H]",1,0.9999999999963993,0.016129032258006444,2,2,0,1,0,0,1,0,3,2,4,0
"[L H H H L]","[(L H1) (H H2) L]",1,0.9999999999963897,0.016129032258006284,1,2,0,1,0,0,1,0,3,2,4,0
"[L H H H H]","[(L H1) (H H2) H]",1,0.9999999999963897,0.016129032258006284,2,2,0,1,0,0,1,0,3,2,4,0
"[H L L L L]","[(H L1) (L L2) L]",1,0.9999999876725886,0.0161290320592353,1,2,0,1,0,0,1,0,3,2,4,0
"[H L L L H]","[(H L1) (L L2) H]",1,0.9999999876725886,0.016129032059235302,2,2,0,1,0,0,1,0,3,2,4,0
"[H L L H L]","[(H L1) (L H2) L]",1,0.9999999876391155,0.01612903205869541,1,2,0,1,0,0,1,0,3,2,4,0
"[H L L H H]","[(H L1) (L H2) H]",1,0.9999999876391155,0.01612903205869541,2,2,0,1,0,0,1,0,3,2,4,0
"[H L H L L]","[(H L1) (H L2) L]",1,0.9999999657199042,0.01612903170515975,2,2,0,1,0,0,1,0,3,2,4,0
"[H L H L H]","[(H L1) (H L2) H]",1,0.9999999657199042,0.016129031705159745,3,2,0,1,0,0,1,0,3,2,4,0
"[H L H H L]","[(H L1) (H H2) L]",1,0.9999999656268047,0.016129031703658134,2,2,0,1,0,0,1,0,3,2,4,0
"[H L H H H]","[(H L1) (H H2) H]",1,0.9999999656268045,0.016129031703658137,3,2,0,1,0,0,1,0,3,2,4,0
"[H H L L L]","[(H H1) (L L2) L]",1,0.9999728633079823,0.016128594569483585,1,2,0,1,0,0,1,0,3,2,4,0
"[H H L L H]","[(H H1) (L L2) H]",1,0.9999728633079821,0.016128594569483592,2,2,0,1,0,0,1,0,3,2,4,0
"[H H L H L]","[(H H1) (L H2) L]",1,0.9999728632959467,0.016128594569289462,1,2,0,1,0,0,1,0,3,2,4,0
"[H H L H H]","[(H H1) (L H2) H]",1,0.9999728632959467,0.01612859456928946,2,2,0,1,0,0,1,0,3,2,4,0
"[H H H L L]","[(H H1) (H L2) L]",1,0.9999728554123825,0.016128594442135203,2,2,0,1,0,0,1,0,3,2,4,0
"[H H H L H]","[(H H1) (H L2) H]",1,0.9999728554123826,0.0161285944421352,3,2,0,1,0,0,1,0,3,2,4,0
"[H H H H L]","[(H H1) (H H2) L]",1,0.9999728553789015,0.01612859444159519,2,2,0,1,0,0,1,0,3,2,4,0
"[H H H H H]","[(H H1) (H H2) H]",1,0.9999728553789015,0.016128594441595184,3,2,0,1,0,0,1,0,3,2,4,0
"[L L L L L L]","[(L L1) (L L2) L L]",1,0.9997079722165422,0.016124322132524876,0,2,0,2,0,0,1,0,4,2,6,0
"[L L L L L L L]","[(L L1) (L L2) (L L2) L]",1,0.9999999931077269,0.016129032146898818,0,3,0,1,0,0,1,0,5,6,9,0
