UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[L L L H L]","[L (L2 L) (H1 L)]",1,0.9229193820770405,0.014885796485113558,0,0,2,1,0,1,0,3,0,4,2,1
"[L L L H H]","[L (L2 L) (H1 H)]",1,0.9229193820769399,0.014885796485111931,1,0,2,1,0,1,0,3,0,4,2,1
"[L L H L L]","[L (L2 H) (L1 L)]",1,0.9229193813967603,0.014885796474141292,1,0,2,1,0,1,0,3,0,4,2,1
"[L L H L H]","[L (L2 H) (L1 H)]",1,0.9229193813966545,0.014885796474139588,2,0,2,1,0,1,0,3,0,4,2,1
"[L L H H L]","[L (L2 H) (H1 L)]",1,0.9229193817438953,0.014885796479740247,1,0,2,1,0,1,0,3,0,4,2,1
"[L L H H H]","[L (L2 H) (H1 H)]",1,0.9229193817437941,0.01488579647973862,2,0,2,1,0,1,0,3,0,4,2,1
"[L H L L L]","[L (H2 L) (L1 L)]",1,0.9257956449299998,0.014932187821451602,0,0,2,1,0,1,0,3,0,4,2,1
"[L H L L H]","[L (H2 L) (L1 H)]",1,0.9257956449298952,0.014932187821449922,1,0,2,1,0,1,0,3,0,4,2,1
"[L H L H L]","[L (H2 L) (H1 L)]",1,0.9257956452517178,0.014932187826640608,0,0,2,1,0,1,0,3,0,4,2,1
"[L H L H H]","[L (H2 L) (H1 H)]",1,0.925795645251618,0.014932187826638998,1,0,2,1,0,1,0,3,0,4,2,1
"[L H H L L]","[L (H2 H) (L1 L)]",1,0.9257956445947784,0.01493218781604481,1,0,2,1,0,1,0,3,0,4,2,1
"[L H H L H]","[L (H2 H) (L1 H)]",1,0.9257956445946729,0.014932187816043111,2,0,2,1,0,1,0,3,0,4,2,1
"[L H H H L]","[L (H2 H) (H1 L)]",1,0.9257956449300049,0.014932187821451691,1,0,2,1,0,1,0,3,0,4,2,1
"[L H H H H]","[L (H2 H) (H1 H)]",1,0.9257956449299038,0.014932187821450059,2,0,2,1,0,1,0,3,0,4,2,1
"[H L L L L]","[H (L2 L) (L1 L)]",1,0.9200469522092294,0.014839466971116606,1,0,2,1,0,1,0,3,0,4,2,1
"[H L L L H]","[H (L2 L) (L1 H)]",1,0.920046952209124,0.014839466971114903,2,0,2,1,0,1,0,3,0,4,2,1
"[H L L H L]","[H (L2 L) (H1 L)]",1,0.9200469525537127,0.014839466976672785,1,0,2,1,0,1,0,3,0,4,2,1
"[H L L H H]","[H (L2 L) (H1 H)]",1,0.9200469525536114,0.014839466976671153,2,0,2,1,0,1,0,3,0,4,2,1
"[H L H L L]","[H (L2 H) (L1 L)]",1,0.9200469518502841,0.01483946696532716,2,0,2,1,0,1,0,3,0,4,2,1
"[H L H L H]","[H (L2 H) (L1 H)]",1,0.9200469518501776,0.014839466965325445,3,0,2,1,0,1,0,3,0,4,2,1
"[H L H H L]","[H (L2 H) (H1 L)]",1,0.9200469522092313,0.014839466971116632,2,0,2,1,0,1,0,3,0,4,2,1
"[H L H H H]","[H (L2 H) (H1 H)]",1,0.9200469522091292,0.014839466971114991,3,0,2,1,0,1,0,3,0,4,2,1
"[H H L L L]","[H (H2 L) (L1 L)]",1,0.9230214600764358,0.014887442904458639,1,0,2,1,0,1,0,3,0,4,2,1
"[H H L L H]","[H (H2 L) (L1 H)]",1,0.9230214600763312,0.014887442904456951,2,0,2,1,0,1,0,3,0,4,2,1
"[H H L H L]","[H (H2 L) (H1 L)]",1,0.9230214604091784,0.014887442909825459,1,0,2,1,0,1,0,3,0,4,2,1
"[H H L H H]","[H (H2 L) (H1 H)]",1,0.923021460409078,0.01488744290982384,2,0,2,1,0,1,0,3,0,4,2,1
"[H H H L L]","[H (H2 H) (L1 L)]",1,0.923021459729727,0.014887442898866562,2,0,2,1,0,1,0,3,0,4,2,1
"[H H H L H]","[H (H2 H) (L1 H)]",1,0.9230214597296216,0.01488744289886486,3,0,2,1,0,1,0,3,0,4,2,1
"[H H H H L]","[H (H2 H) (H1 L)]",1,0.9230214600764407,0.014887442904458724,2,0,2,1,0,1,0,3,0,4,2,1
"[H H H H H]","[H (H2 H) (H1 H)]",1,0.9230214600763395,0.014887442904457093,3,0,2,1,0,1,0,3,0,4,2,1
"[L L L L L L]","[L L (L2 L) (L1 L)]",0,0.7150224912261316,0.011532620826227928,0,0,2,2,0,1,0,4,0,6,2,1
"[L L L L L L L]","[L L L (L2 L) (L1 L)]",0,0.7700662749056213,0.012420423788800346,0,0,2,3,0,1,0,5,0,8,2,1
