UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[L H L H H]","[L (H1 L) (H2) (H2)]",1,1.0,0.016129032258064516,0,2,1,1,0,1,0,1,2,8,3,1
"[L H H L L]","[(L H1) (H2 L) L]",1,1.0,0.016129032258064516,0,1,1,1,0,0,1,0,3,2,4,0
"[L H H L H]","[(L H1) (H2 L) (H2)]",1,1.0,0.016129032258064516,0,2,1,0,0,0,0,0,3,6,4,1
"[L H H H L]","[(L H1) (H2) (H2 L)]",1,1.0,0.016129032258064516,0,2,1,0,0,0,0,0,3,5,5,1
"[L H H H H]","[(L H1) (H2) (H2) (H2)]",1,1.0,0.016129032258064516,0,4,0,0,0,0,0,0,3,9,6,1
"[H L L L L]","[(H1 L) L (L2 L)]",1,0.9999999250764304,0.016129031049619845,0,0,2,1,0,0,0,0,3,3,3,1
"[H L L L H]","[(H1 L) (L2 L) (H2)]",1,0.9999848563738464,0.016128788006029782,0,1,2,0,0,0,0,0,3,6,4,1
"[H L L H L]","[(H1 L) L (H2 L)]",1,1.0,0.016129032258064516,0,0,2,1,0,0,0,0,3,3,3,1
"[H L L H H]","[(H1 L) (L H2) (H2)]",1,0.9999999922767709,0.016129032133496306,0,2,1,0,0,0,0,0,3,6,4,1
"[H L H L L]","[(H1 L) (H2 L) L]",1,1.0,0.016129032258064516,0,0,2,1,0,0,1,0,3,2,4,0
"[H L H L H]","[(H1 L) (H2 L) (H2)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,0,3,6,4,1
"[H L H H L]","[(H1 L) (H2) (H2 L)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,0,3,5,5,1
"[H L H H H]","[(H1 L) (H2) (H2) (H2)]",1,1.0,0.016129032258064516,0,3,1,0,0,0,0,0,3,9,6,1
"[H H L L L]","[(H1) (H2 L) (L2 L)]",1,0.9999974972486573,0.016128991891107378,0,1,2,0,0,0,0,0,4,4,6,1
"[H H L L H]","[(H1) (H2 L) (L H2)]",1,0.9999974895254475,0.016128991766539476,0,2,1,0,0,0,0,0,4,4,6,1
"[H H L H L]","[(H1) (H2 L) (H2 L)]",1,0.9999974972486573,0.016128991891107378,0,1,2,0,0,0,0,0,4,4,6,1
"[H H L H H]","[(H1) (H2 L) (H2) (H2)]",1,0.9999974972486573,0.016128991891107374,0,3,1,0,0,0,0,0,4,8,7,1
"[H H H L L]","[(H1) (H2) (H2 L) L]",1,0.9999882139458215,0.016128842160416473,0,2,1,1,0,0,1,0,4,3,8,0
"[H H H L H]","[(H1) (H2) (H2 L) (H2)]",1,0.9999882139458214,0.016128842160416473,0,3,1,0,0,0,0,0,4,7,8,1
"[H H H H L]","[(H1) (H2) (H2) (H2 L)]",1,0.9999882139457905,0.016128842160415977,0,3,1,0,0,0,0,0,4,6,9,1
"[H H H H H]","[(H1) (H2) (H2) (H2) (H2)]",1,0.9999882139457905,0.016128842160415977,0,5,0,0,0,0,0,0,4,10,10,1
"[L L L L L L]","[(L1 L) (L2 L) (L2 L)]",1,0.9999999997781538,0.016129032254486354,0,0,3,0,0,0,0,0,4,6,6,1
"[L L L L L L L]","[(L1 L) L (L2 L) (L2 L)]",1,0.9994730681233309,0.016120533356827917,0,0,3,1,0,0,0,0,5,8,7,1
