UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[L H L L L]","[(L H1) L (L L2)]",1,0.9999999999981279,0.016129032258034325,0,2,0,1,0,0,0,0,3,3,3,1
"[L H L L H]","[(L H1) (L L2) (H2)]",1,0.9999831071252565,0.01612875979234285,0,3,0,0,0,0,0,0,3,6,4,1
"[L H L H L]","[(L H1) (L H2) L]",1,0.7823582545335422,0.012618681524734552,0,2,0,1,0,0,1,0,3,2,4,0
"[L H L H H]","[(L H1) (L H2) (H2)]",1,0.999999999999877,0.01612903225806253,0,3,0,0,0,0,0,0,3,6,4,1
"[L H H L L]","[(L H1) (H2) (L L2)]",1,0.9999999999994695,0.016129032258055963,0,3,0,0,0,0,0,0,3,5,5,1
"[L H H L H]","[(L H1) (H2) (L H2)]",1,0.9999999999998765,0.016129032258062528,0,3,0,0,0,0,0,0,3,5,5,1
"[L H H H L]","[(L H1) (H2) (H2 L)]",1,0.9999999833768038,0.016129031989948448,0,2,1,0,0,0,0,0,3,5,5,1
"[L H H H H]","[(L H1) (H2) (H2) (H2)]",1,0.9999999957943846,0.016129032190232012,0,4,0,0,0,0,0,0,3,9,6,1
"[H L L L L]","[(H1) (L L2) (L L2)]",1,0.9999996493658213,0.016129026602674533,0,3,0,0,0,0,0,0,4,4,6,1
"[H L L L H]","[(H1) (L L2) (L H2)]",1,0.9999996493662285,0.016129026602681108,0,3,0,0,0,0,0,0,4,4,6,1
"[H L L H L]","[(H1) (L L2) (H2 L)]",1,0.9999996327431612,0.016129026334567115,0,2,1,0,0,0,0,0,4,4,6,1
"[H L L H H]","[(H1) (L L2) (H2) (H2)]",1,0.9999993052472284,0.016129021052374647,0,4,0,0,0,0,0,0,4,8,7,1
"[H L H L L]","[(H1) (L H2) (L L2)]",1,0.9999996493662281,0.016129026602681097,0,3,0,0,0,0,0,0,4,4,6,1
"[H L H L H]","[(H1) (L H2) (L H2)]",1,0.9999996493666354,0.01612902660268767,0,3,0,0,0,0,0,0,4,4,6,1
"[H L H H L]","[(H1) (L H2) (H2 L)]",1,0.9999996327435681,0.016129026334573675,0,2,1,0,0,0,0,0,4,4,6,1
"[H L H H H]","[(H1) (L H2) (H2) (H2)]",1,0.9999996451658782,0.016129026534933522,0,4,0,0,0,0,0,0,4,8,7,1
"[H H L L L]","[(H1) (H2 L) (L L2)]",1,0.9439980031855442,0.01522577424492813,0,2,1,0,0,0,0,0,4,4,6,1
"[H H L L H]","[(H1) (H2) (L L2) (H2)]",1,0.9996980857646042,0.016124162673622645,0,4,0,0,0,0,0,0,4,7,8,1
"[H H L H L]","[(H1) (H2 L) (H2 L)]",1,0.7858074702307707,0.01267431403598017,0,1,2,0,0,0,0,0,4,4,6,1
"[H H L H H]","[(H1) (H2) (L H2) (H2)]",1,0.9999996493665126,0.016129026602685687,0,4,0,0,0,0,0,0,4,7,8,1
"[H H H L L]","[(H1) (H2) (H2) (L L2)]",1,0.9999996493661003,0.016129026602679036,0,4,0,0,0,0,0,0,4,6,9,1
"[H H H L H]","[(H1) (H2) (H2) (L H2)]",1,0.9999996493665072,0.0161290266026856,0,4,0,0,0,0,0,0,4,6,9,1
"[H H H H L]","[(H1) (H2) (H2) (H2 L)]",1,0.9999996327434404,0.016129026334571615,0,3,1,0,0,0,0,0,4,6,9,1
"[H H H H H]","[(H1) (H2) (H2) (H2) (H2)]",1,0.9999996451610168,0.01612902653485511,0,5,0,0,0,0,0,0,4,10,10,1
"[L L L L L L]","[(L L1) (L L2) (L L2)]",1,0.9999999999986547,0.016129032258042818,0,3,0,0,0,0,0,0,4,6,6,1
"[L L L L L L L]","[(L L1) (L L2) L (L L2)]",1,0.9988744215703566,0.016110877767263814,0,3,0,1,0,0,0,0,5,7,8,1
