UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[H L L L L]","[(H1 L) L (L2 L)]",1,0.9999541381393209,0.016128292550634207,0,0,2,1,0,0,0,0,3,3,3,1
"[H L L L H]","[(H1 L) (L2 L) (H2)]",1,0.9997814006820668,0.016125506462613983,0,1,2,0,0,0,0,0,3,6,4,1
"[H L L H L]","[(H1 L) L (H2 L)]",1,1.0,0.016129032258064516,0,0,2,1,0,0,0,0,3,3,3,1
"[H L L H H]","[(H1 L) (L H2) (H2)]",1,0.9999999999999998,0.016129032258064516,0,2,1,0,0,0,0,0,3,6,4,1
"[H L H L L]","[(H1 L) (H2 L) L]",1,1.0,0.01612903225806452,0,0,2,1,0,0,1,0,3,2,4,0
"[H L H L H]","[(H1 L) (H2 L) (H2)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,0,3,6,4,1
"[H L H H L]","[(H1 L) (H2) (H2 L)]",1,1.0,0.016129032258064516,0,1,2,0,0,0,0,0,3,5,5,1
"[H L H H H]","[(H1 L) (H2) (H2) (H2)]",1,1.0,0.016129032258064516,0,3,1,0,0,0,0,0,3,9,6,1
"[H H L L L]","[(H1) (H2 L) (L2 L)]",1,0.9999999107225687,0.016129030818105947,0,1,2,0,0,0,0,0,4,4,6,1
"[H H L L H]","[(H1) (H2 L) (L H2)]",1,0.9999999107225686,0.016129030818105947,0,2,1,0,0,0,0,0,4,4,6,1
"[H H L H L]","[(H1) (H2 L) (H2 L)]",1,0.9999999107225687,0.016129030818105947,0,1,2,0,0,0,0,0,4,4,6,1
"[H H L H H]","[(H1) (H2 L) (H2) (H2)]",1,0.9999999107225687,0.016129030818105947,0,3,1,0,0,0,0,0,4,8,7,1
"[H H H L L]","[(H1) (H2) (H2 L) L]",1,0.999999999999824,0.016129032258061678,0,2,1,1,0,0,1,0,4,3,8,0
"[H H H L H]","[(H1) (H2) (H2 L) (H2)]",1,0.999999999999824,0.016129032258061678,0,3,1,0,0,0,0,0,4,7,8,1
"[H H H H L]","[(H1) (H2) (H2) (H2 L)]",1,0.999999999999824,0.016129032258061678,0,3,1,0,0,0,0,0,4,6,9,1
"[H H H H H]","[(H1) (H2) (H2) (H2) (H2)]",1,1.0,0.016129032258064516,0,5,0,0,0,0,0,0,4,10,10,1
"[L L L L L L]","[(L1 L) (L2 L) (L2 L)]",1,1.0,0.016129032258064516,0,0,3,0,0,0,0,0,4,6,6,1
"[L L L L L L L]","[(L1 L) (L2 L) L (L2 L)]",1,0.9990919074834226,0.016114385604571332,0,0,3,1,0,0,0,0,5,7,8,1
