UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[H H L L L]","[H (H2 L) (L1 L)]",1,1.0,0.016129032258064516,1,0,2,1,0,1,0,3,0,4,2,1
"[H H L L H]","[H (H2 L) (L1 H)]",1,1.0,0.016129032258064516,2,0,2,1,0,1,0,3,0,4,2,1
"[H H L H L]","[H (H2 L) (H1 L)]",1,1.0,0.016129032258064516,1,0,2,1,0,1,0,3,0,4,2,1
"[H H L H H]","[H (H2 L) (H1 H)]",1,1.0,0.016129032258064516,2,0,2,1,0,1,0,3,0,4,2,1
"[H H H L L]","[H (H2 H) (L1 L)]",1,1.0,0.016129032258064516,2,0,2,1,0,1,0,3,0,4,2,1
"[H H H L H]","[H (H2 H) (L1 H)]",1,1.0,0.016129032258064516,3,0,2,1,0,1,0,3,0,4,2,1
"[H H H H L]","[H (H2 H) (H1 L)]",1,1.0,0.016129032258064516,2,0,2,1,0,1,0,3,0,4,2,1
"[H H H H H]","[H (H2 H) (H1 H)]",1,1.0,0.016129032258064516,3,0,2,1,0,1,0,3,0,4,2,1
"[L L L L L L]","[L L (L2 L) (L1 L)]",0,1.0,0.016129032258064516,0,0,2,2,0,1,0,4,0,6,2,1
"[L L L L L L L]","[L L L (L2 L) (L1 L)]",0,1.0,0.016129032258064516,0,0,2,3,0,1,0,5,0,8,2,1
