UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[L H L H L]","[(L2 H) (L1 H) L]",1,0.9999942881892638,0.016128940132084896,2,0,2,1,0,0,1,2,1,2,4,0
"[L H L H H]","[(L2 H) (L1 H) H]",1,0.9999942881892638,0.0161289401320849,3,0,2,1,0,0,1,2,1,2,4,0
"[L H H L L]","[(L2 H) (H1 L) L]",1,0.9999942882418669,0.016128940132933336,1,0,2,1,0,0,1,2,1,2,4,0
"[L H H L H]","[(L2 H) (H1 L) H]",1,0.9999942882418666,0.016128940132933336,2,0,2,1,0,0,1,2,1,2,4,0
"[L H H H L]","[(L2 H) (H1 H) L]",1,0.9999942882400572,0.01612894013290415,2,0,2,1,0,0,1,2,1,2,4,0
"[L H H H H]","[(L2 H) (H1 H) H]",1,0.9999942882400574,0.01612894013290415,3,0,2,1,0,0,1,2,1,2,4,0
"[H L L L L]","[(H2 L) (L1 L) L]",1,0.999996023045429,0.016128968113635952,0,0,2,1,0,0,1,2,1,2,4,0
"[H L L L H]","[(H2 L) (L1 L) H]",1,0.999996023045429,0.016128968113635955,1,0,2,1,0,0,1,2,1,2,4,0
"[H L L H L]","[(H2 L) (L1 H) L]",1,0.9999960230428301,0.016128968113594037,1,0,2,1,0,0,1,2,1,2,4,0
"[H L L H H]","[(H2 L) (L1 H) H]",1,0.9999960230428301,0.016128968113594034,2,0,2,1,0,0,1,2,1,2,4,0
"[H L H L L]","[(H2 L) (H1 L) L]",1,0.9999960230706038,0.016128968114041995,0,0,2,1,0,0,1,2,1,2,4,0
"[H L H L H]","[(H2 L) (H1 L) H]",1,0.9999960230706038,0.01612896811404199,1,0,2,1,0,0,1,2,1,2,4,0
"[H L H H L]","[(H2 L) (H1 H) L]",1,0.9999960230687941,0.01612896811401281,1,0,2,1,0,0,1,2,1,2,4,0
"[H L H H H]","[(H2 L) (H1 H) H]",1,0.999996023068794,0.016128968114012807,2,0,2,1,0,0,1,2,1,2,4,0
"[H H L L L]","[(H2 H) (L1 L) L]",1,0.999996023011563,0.01612896811308973,1,0,2,1,0,0,1,2,1,2,4,0
"[H H L L H]","[(H2 H) (L1 L) H]",1,0.9999960230115632,0.01612896811308973,2,0,2,1,0,0,1,2,1,2,4,0
"[H H L H L]","[(H2 H) (L1 H) L]",1,0.9999960230089641,0.01612896811304781,2,0,2,1,0,0,1,2,1,2,4,0
"[H H L H H]","[(H2 H) (L1 H) H]",1,0.9999960230089641,0.016128968113047808,3,0,2,1,0,0,1,2,1,2,4,0
"[H H H L L]","[(H2 H) (H1 L) L]",1,0.9999960230469296,0.016128968113660155,1,0,2,1,0,0,1,2,1,2,4,0
"[H H H L H]","[(H2 H) (H1 L) H]",1,0.9999960230469294,0.016128968113660155,2,0,2,1,0,0,1,2,1,2,4,0
"[H H H H L]","[(H2 H) (H1 H) L]",1,0.9999960230451199,0.01612896811363097,2,0,2,1,0,0,1,2,1,2,4,0
"[H H H H H]","[(H2 H) (H1 H) H]",1,0.9999960230451199,0.016128968113630966,3,0,2,1,0,0,1,2,1,2,4,0
"[L L L L L L]","[(L2 L) L (L1 L) L]",1,0.9999304069818916,0.01612790979003051,0,0,2,2,0,0,1,3,1,3,5,0
"[L L L L L L L]","[(L2 L) L L (L1 L) L]",1,0.9998563268009335,0.016126714948402152,0,0,2,3,0,0,1,4,1,4,6,0
