UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[L H L L L]","[L (H1 L) (L2 L)]",1,0.999980161373873,0.016128712280223757,0,0,2,1,0,1,0,1,2,4,2,1
"[L H L L H]","[L (H1 L) (L H2)]",1,0.9999505154540104,0.016128234120225973,0,1,1,1,0,1,0,1,2,4,2,1
"[L H L H L]","[L (H1 L) (H2 L)]",1,0.9999999994443121,0.01612903224910181,0,0,2,1,0,1,0,1,2,4,2,1
"[L H L H H]","[L (H1 L) (H2) (H2)]",1,0.9999908042767086,0.016128883939946912,0,2,1,1,0,1,0,1,2,8,3,1
"[L H H L L]","[(L H1) (H2 L) L]",1,0.9999999991114429,0.016129032243732945,0,1,1,1,0,0,1,0,3,2,4,0
"[L H H L H]","[(L H1) (H2 L) (H2)]",1,0.9999999991114487,0.016129032243733046,0,2,1,0,0,0,0,0,3,6,4,1
"[L H H H L]","[(L H1) (H2) (H2 L)]",1,0.999999999220179,0.01612903224548676,0,2,1,0,0,0,0,0,3,5,5,1
"[L H H H H]","[(L H1) (H2) (H2) (H2)]",1,0.9999914678452623,0.016128894642665523,0,4,0,0,0,0,0,0,3,9,6,1
"[H L L L L]","[(H1 L) (L2 L) L]",1,0.9998888644568634,0.016127239749304245,0,0,2,1,0,0,1,0,3,2,4,0
"[H L L L H]","[(H1 L) (L2 L) (H2)]",1,0.9999554428619768,0.016128313594548013,0,1,2,0,0,0,0,0,3,6,4,1
"[H L L H L]","[(H1 L) L (H2 L)]",1,0.9999999999026371,0.01612903225649415,0,0,2,1,0,0,0,0,3,3,3,1
"[H L L H H]","[(H1 L) (L H2) (H2)]",1,0.9999554446570624,0.016128313623501006,0,2,1,0,0,0,0,0,3,6,4,1
"[H L H L L]","[(H1 L) (H2 L) L]",1,0.9999999996639526,0.016129032252644396,0,0,2,1,0,0,1,0,3,2,4,0
"[H L H L H]","[(H1 L) (H2 L) (H2)]",1,0.9999999996639586,0.016129032252644494,0,1,2,0,0,0,0,0,3,6,4,1
"[H L H H L]","[(H1 L) (H2) (H2 L)]",1,0.9999999997726847,0.016129032254398146,0,1,2,0,0,0,0,0,3,5,5,1
"[H L H H H]","[(H1 L) (H2) (H2) (H2)]",1,0.9999914683977634,0.01612889465157683,0,3,1,0,0,0,0,0,3,9,6,1
"[H H L L L]","[(H1) (H2 L) (L2 L)]",1,0.99995503905944,0.016128307081603874,0,1,2,0,0,0,0,0,4,4,6,1
"[H H L L H]","[(H1) (H2 L) (L H2)]",1,0.9999283468840926,0.016127876562646654,0,2,1,0,0,0,0,0,4,4,6,1
"[H H L H L]","[(H1) (H2 L) (H2 L)]",1,0.9999729004935589,0.01612859516925095,0,1,2,0,0,0,0,0,4,4,6,1
"[H H L H H]","[(H1) (H2 L) (H2) (H2)]",1,0.9999686349034983,0.016128526369411263,0,3,1,0,0,0,0,0,4,8,7,1
"[H H H L L]","[(H1) (H2) (H2 L) L]",1,0.9999753625264592,0.016128634879459022,0,2,1,1,0,0,1,0,4,3,8,0
"[H H H L H]","[(H1) (H2) (H2 L) (H2)]",1,0.9999753625264655,0.016128634879459116,0,3,1,0,0,0,0,0,4,7,8,1
"[H H H H L]","[(H1) (H2) (H2) (H2 L)]",1,0.9999710970761302,0.016128566081873068,0,3,1,0,0,0,0,0,4,6,9,1
"[H H H H H]","[(H1) (H2) (H2) (H2) (H2)]",1,0.9999625659659843,0.016128428483322337,0,5,0,0,0,0,0,0,4,10,10,1
"[L L L L L L]","[(L1 L) (L2 L) (L2 L)]",1,0.999964274153072,0.016128456034726967,0,0,3,0,0,0,0,0,4,6,6,1
"[L L L L L L L]","[(L1 L) (L2 L) (L2 L) L]",1,0.9997777499278004,0.01612544757948066,0,0,3,1,0,0,1,0,5,6,9,0
