UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[L H L L L]","[(L H1) L L L]",1,0.9999999999998412,0.01612903225806196,0,1,0,3,0,0,1,0,3,0,3,0
"[L H L L H]","[(L H1) L (L H2)]",1,0.9999974867672584,0.016128991722052555,0,2,0,1,0,0,0,0,3,3,3,1
"[L H L H L]","[(L H1) (L H2) L]",1,0.9999974786983952,0.0161289915919096,0,2,0,1,0,0,1,0,3,2,4,0
"[L H L H H]","[(L H1) (L H2) (H2)]",1,0.9999974835105843,0.016128991669525555,0,3,0,0,0,0,0,0,3,6,4,1
"[L H H L L]","[(L H1) (H2) L L]",1,0.9999090219866706,0.016127564870752755,0,2,0,2,0,0,1,0,3,2,5,0
"[L H H L H]","[(L H1) (H2) (L H2)]",1,0.9999974865385598,0.016128991718363867,0,3,0,0,0,0,0,0,3,5,5,1
"[L H H H L]","[(L H1) (H2) (H2) L]",1,0.9967997400664727,0.016077415162362458,0,3,0,1,0,0,1,0,3,5,6,0
"[L H H H H]","[(L H1) (H2) (H2) (H2)]",1,0.9999902669515287,0.016128875273411756,0,4,0,0,0,0,0,0,3,9,6,1
"[H L L L L]","[(H1) L L L L]",1,0.999712945965562,0.016124402354283262,0,1,0,4,0,0,1,0,4,0,4,0
"[H L L L H]","[(H1) L L (L H2)]",1,0.9997104334544128,0.016124361829909888,0,2,0,2,0,0,0,0,4,3,4,1
"[H L L H L]","[(H1) L (L H2) L]",1,0.9997104253903075,0.016124361699843673,0,2,0,2,0,0,1,0,4,2,5,0
"[H L L H H]","[(H1) L (L H2) (H2)]",1,0.9997104302011154,0.016124361777437347,0,3,0,1,0,0,0,0,4,6,5,1
"[H L H L L]","[(H1) (L H2) L L]",1,0.99999660894226,0.016128977563584838,0,2,0,2,0,0,1,0,4,1,6,0
"[H L H L H]","[(H1) (L H2) (L H2)]",1,0.9999940959469323,0.016128937031402137,0,3,0,0,0,0,0,0,4,4,6,1
"[H L H H L]","[(H1) (L H2) (H2) L]",1,0.9967963621611482,0.016077360680018516,0,3,0,1,0,0,1,0,4,4,7,0
"[H L H H H]","[(H1) (L H2) (H2) (H2)]",1,0.9999868782409587,0.016128820616789656,0,4,0,0,0,0,0,0,4,8,7,1
"[H H L L L]","[(H1) (H2) L L L]",1,0.9999087440966055,0.01612756038865493,0,2,0,3,0,0,1,0,4,1,7,0
"[H H L L H]","[(H1) (H2) L (L H2)]",1,0.9999062310933702,0.01612751985634468,0,3,0,1,0,0,0,0,4,4,7,1
"[H H L H L]","[(H1) (H2) (L H2) L]",1,0.999997200608645,0.016128987106591046,0,3,0,1,0,0,1,0,4,3,8,0
"[H H L H H]","[(H1) (H2) (L H2) (H2)]",1,0.9999972054215648,0.016128987184218783,0,4,0,0,0,0,0,0,4,7,8,1
"[H H H L L]","[(H1) (H2) (H2) L L]",1,0.9999087441505693,0.01612756038952531,0,3,0,2,0,0,1,0,4,3,9,0
"[H H H L H]","[(H1) (H2) (H2) (L H2)]",1,0.9999972086778774,0.016128987236739962,0,4,0,0,0,0,0,0,4,6,9,1
"[H H H H L]","[(H1) (H2) (H2) (H2) L]",1,0.9967994630943201,0.01607741069506968,0,4,0,1,0,0,1,0,4,6,10,0
"[H H H H H]","[(H1) (H2) (H2) (H2) (H2)]",1,0.9999899890928526,0.0161288707918202,0,5,0,0,0,0,0,0,4,10,10,1
"[L L L L L L]","[(L L1) L L L L]",1,0.9999989315173732,0.016129015024473756,0,1,0,4,0,0,1,0,4,0,4,0
"[L L L L L L L]","[(L L1) L L L L L]",1,0.9999989315173732,0.01612901502447376,0,1,0,5,0,0,1,0,5,0,5,0
