UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[H L H L]","[(H2 L) (H1 L)]",1,0.9999992716491974,0.016129020510470927,0,0,2,0,0,0,0,2,0,2,2,1
"[H L H H]","[(H2 L) (H1 H)]",1,0.9999992716491977,0.016129020510470927,1,0,2,0,0,0,0,2,0,2,2,1
"[H H L L]","[(H2 H) (L1 L)]",1,0.9999992716491977,0.016129020510470927,1,0,2,0,0,0,0,2,0,2,2,1
"[H H L H]","[(H2 H) (L1 H)]",1,0.9999992716491977,0.016129020510470927,2,0,2,0,0,0,0,2,0,2,2,1
"[H H H L]","[(H2 H) (H1 L)]",1,0.9999992716491977,0.016129020510470927,1,0,2,0,0,0,0,2,0,2,2,1
"[H H H H]","[(H2 H) (H1 H)]",1,0.9999992716491974,0.016129020510470927,2,0,2,0,0,0,0,2,0,2,2,1
"[L L L L L]","[(L2 L) L (L1 L)]",1,0.9999977905213876,0.0161289966213127,0,0,2,1,0,0,0,3,0,3,3,1
"[L L L L H]","[(L2 L) L (L1 H)]",1,0.9999977905061241,0.016128996621066517,1,0,2,1,0,0,0,3,0,3,3,1
"[L L L H L]","[(L2 L) L (H1 L)]",1,0.9999977905213876,0.0161289966213127,0,0,2,1,0,0,0,3,0,3,3,1
"[L L L H H]","[(L2 L) L (H1 H)]",1,0.9999977905061239,0.016128996621066517,1,0,2,1,0,0,0,3,0,3,3,1
"[L L H L L]","[(L2 L) H (L1 L)]",1,0.9999977905211959,0.01612899662130961,1,0,2,1,0,0,0,3,0,3,3,1
"[L L H L H]","[(L2 L) H (L1 H)]",1,0.9999977905059326,0.01612899662106343,2,0,2,1,0,0,0,3,0,3,3,1
"[L L H H L]","[(L2 L) H (H1 L)]",1,0.9999977905211959,0.016128996621309614,1,0,2,1,0,0,0,3,0,3,3,1
"[L L H H H]","[(L2 L) H (H1 H)]",1,0.9999977905059324,0.01612899662106343,2,0,2,1,0,0,0,3,0,3,3,1
"[L H L L L]","[(L2 H) L (L1 L)]",1,0.9999977905213876,0.0161289966213127,1,0,2,1,0,0,0,3,0,3,3,1
"[L H L L H]","[(L2 H) L (L1 H)]",1,0.9999977905061241,0.016128996621066517,2,0,2,1,0,0,0,3,0,3,3,1
"[L H L H L]","[(L2 H) L (H1 L)]",1,0.9999977905213876,0.0161289966213127,1,0,2,1,0,0,0,3,0,3,3,1
"[L H L H H]","[(L2 H) L (H1 H)]",1,0.9999977905061241,0.016128996621066517,2,0,2,1,0,0,0,3,0,3,3,1
"[L H H L L]","[(L2 H) H (L1 L)]",1,0.9999977905211959,0.01612899662130961,2,0,2,1,0,0,0,3,0,3,3,1
"[L H H L H]","[(L2 H) H (L1 H)]",1,0.9999977905059326,0.01612899662106343,3,0,2,1,0,0,0,3,0,3,3,1
"[L H H H L]","[(L2 H) H (H1 L)]",1,0.9999977905211959,0.016128996621309614,2,0,2,1,0,0,0,3,0,3,3,1
"[L H H H H]","[(L2 H) H (H1 H)]",1,0.9999977905059324,0.01612899662106343,3,0,2,1,0,0,0,3,0,3,3,1
"[H L L L L]","[(H2 L) L (L1 L)]",1,0.9999977905213878,0.0161289966213127,0,0,2,1,0,0,0,3,0,3,3,1
"[H L L L H]","[(H2 L) L (L1 H)]",1,0.9999977905061239,0.01612899662106652,1,0,2,1,0,0,0,3,0,3,3,1
"[H L L H L]","[(H2 L) L (H1 L)]",1,0.9999977905213876,0.0161289966213127,0,0,2,1,0,0,0,3,0,3,3,1
"[H L L H H]","[(H2 L) L (H1 H)]",1,0.9999977905061239,0.01612899662106652,1,0,2,1,0,0,0,3,0,3,3,1
"[H L H L L]","[(H2 L) H (L1 L)]",1,0.9999977905211961,0.016128996621309608,1,0,2,1,0,0,0,3,0,3,3,1
"[H L H L H]","[(H2 L) H (L1 H)]",1,0.9999977905059324,0.01612899662106343,2,0,2,1,0,0,0,3,0,3,3,1
"[H L H H L]","[(H2 L) H (H1 L)]",1,0.9999977905211959,0.016128996621309608,1,0,2,1,0,0,0,3,0,3,3,1
"[H L H H H]","[(H2 L) H (H1 H)]",1,0.9999977905059324,0.01612899662106343,2,0,2,1,0,0,0,3,0,3,3,1
"[H H L L L]","[(H2 H) L (L1 L)]",1,0.9999977905213876,0.0161289966213127,1,0,2,1,0,0,0,3,0,3,3,1
"[H H L L H]","[(H2 H) L (L1 H)]",1,0.9999977905061241,0.016128996621066517,2,0,2,1,0,0,0,3,0,3,3,1
"[H H L H L]","[(H2 H) L (H1 L)]",1,0.9999977905213874,0.0161289966213127,1,0,2,1,0,0,0,3,0,3,3,1
"[H H L H H]","[(H2 H) L (H1 H)]",1,0.9999977905061241,0.016128996621066517,2,0,2,1,0,0,0,3,0,3,3,1
"[H H H L L]","[(H2 H) H (L1 L)]",1,0.9999977905211959,0.01612899662130961,2,0,2,1,0,0,0,3,0,3,3,1
"[H H H L H]","[(H2 H) H (L1 H)]",1,0.9999977905059324,0.01612899662106343,3,0,2,1,0,0,0,3,0,3,3,1
"[H H H H L]","[(H2 H) H (H1 L)]",1,0.9999977905211958,0.01612899662130961,2,0,2,1,0,0,0,3,0,3,3,1
"[H H H H H]","[(H2 H) H (H1 H)]",1,0.9999977905059324,0.01612899662106343,3,0,2,1,0,0,0,3,0,3,3,1
"[L L L L L L]","[(L2 L) (L2 L) (L1 L)]",1,0.9999710831520786,0.01612856585729159,0,0,3,0,0,0,0,4,0,6,6,1
"[L L L L L L L]","[(L2 L) L (L2 L) (L1 L)]",1,0.9996585538234505,0.016123525061668552,0,0,3,1,0,0,0,5,0,8,7,1
