UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[H L L H H]","[(H2 L) (L H2) (H1)]",1,0.9999999976453914,0.016129032220086957,0,2,1,0,0,0,0,4,0,6,4,1
"[H L H L L]","[(H2 L) (H1 L) L]",1,1.0,0.016129032258064516,0,0,2,1,0,0,1,2,1,2,4,0
"[H L H L H]","[(H2 L) (H2 L) (H1)]",1,0.9999999943276987,0.016129032166575786,0,1,2,0,0,0,0,4,0,6,4,1
"[H L H H L]","[(H2 L) (H2) (H1 L)]",1,0.9999999923355323,0.01612903213444407,0,1,2,0,0,0,0,3,0,5,5,1
"[H L H H H]","[(H2 L) (H2) (H2) (H1)]",1,0.9999938468524793,0.016128933013749666,0,3,1,0,0,0,0,4,0,9,6,1
"[H H L L L]","[(H2) (H1 L) L L]",1,0.9999999999954423,0.01612903225799101,0,1,1,2,0,0,1,1,2,1,6,0
"[H H L L H]","[(H2) (H2 L) (L H1)]",1,0.9999999999359916,0.016129032257032123,0,2,1,0,0,0,0,3,0,4,6,1
"[H H L H L]","[(H2) (H2 L) (H1 L)]",1,0.9999999940099069,0.01612903216145011,0,1,2,0,0,0,0,3,0,4,6,1
"[H H L H H]","[(H2) (H2 L) (H2) (H1)]",1,0.9999938468869229,0.016128933014305208,0,3,1,0,0,0,0,4,0,8,7,1
"[H H H L L]","[(H2) (H2) (H1 L) L]",1,1.0,0.016129032258064516,0,2,1,1,0,0,1,2,1,3,8,0
"[H H H L H]","[(H2) (H2) (H2 L) (H1)]",1,0.9999999943276987,0.016129032166575786,0,3,1,0,0,0,0,4,0,7,8,1
"[H H H H L]","[(H2) (H2) (H2) (H1 L)]",1,0.9999999940099065,0.016129032161450105,0,3,1,0,0,0,0,3,0,6,9,1
"[H H H H H]","[(H2) (H2) (H2) (H2) (H1)]",1,0.9999938485268433,0.01612893304075554,0,5,0,0,0,0,0,4,0,10,10,1
"[L L L L L L]","[(L2 L) L (L1 L) L]",1,0.9998724919682057,0.016126975676906546,0,0,2,2,0,0,1,3,1,3,5,0
"[L L L L L L L]","[(L2 L) L L (L1 L) L]",1,0.9997926071177339,0.016125687211576353,0,0,2,3,0,0,1,4,1,4,6,0
