UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[L H L L H]","[(L H2) L (L H1)]",1,0.9999999939876671,0.016129032161091406,0,2,0,1,0,0,0,3,0,3,3,1
"[L H L H L]","[(L H2) (L H1) L]",1,0.999999993331331,0.01612903215050534,0,2,0,1,0,0,1,2,1,2,4,0
"[L H L H H]","[(L H2) (L H2) (H1)]",1,0.9999999939052584,0.016129032159762233,0,3,0,0,0,0,0,4,0,6,4,1
"[L H H L L]","[(L H2) (H2) (L L1)]",1,0.9999973611194234,0.01612898969547457,0,3,0,0,0,0,0,3,0,5,5,1
"[L H H L H]","[(L H2) (H2) (L H1)]",1,0.9999999939876671,0.01612903216109141,0,3,0,0,0,0,0,3,0,5,5,1
"[L H H H L]","[(L H2) (H2) (H1) L]",1,0.8957669878751598,0.014447854643147736,0,3,0,1,0,0,1,3,1,5,6,0
"[L H H H H]","[(L H2) (H2) (H2) (H1)]",1,0.9999604735423537,0.016128394734554092,0,4,0,0,0,0,0,4,0,9,6,1
"[H L L L L]","[(H2) L L (L L1)]",1,0.9996447283022543,0.016123302069391197,0,2,0,2,0,0,0,3,0,3,4,1
"[H L L L H]","[(H2) L L (L H1)]",1,0.999649573142728,0.01612338021197948,0,2,0,2,0,0,0,3,0,3,4,1
"[H L L H L]","[(H2) L (L H1) L]",1,0.9999999937007321,0.01612903215646342,0,2,0,2,0,0,1,2,1,2,5,0
"[H L L H H]","[(H2) L (L H2) (H1)]",1,0.9999999942748894,0.016129032165724023,0,3,0,1,0,0,0,4,0,6,5,1
"[H L H L L]","[(H2) (L H2) (L L1)]",1,0.9999973636685745,0.016128989736589914,0,3,0,0,0,0,0,3,0,4,6,1
"[H L H L H]","[(H2) (L H2) (L H1)]",1,0.9999999887190393,0.01612903207611354,0,3,0,0,0,0,0,3,0,4,6,1
"[H L H H L]","[(H2) (L H2) (H1) L]",1,0.8957669831694144,0.01444785456724862,0,3,0,1,0,0,1,3,1,4,7,0
"[H L H H H]","[(H2) (L H2) (H2) (H1)]",1,0.9999604682910288,0.0161283946498553,0,4,0,0,0,0,0,4,0,8,7,1
"[H H L L L]","[(H2) (H2) L (L L1)]",1,0.9999951470417437,0.016128953984544253,0,3,0,1,0,0,0,3,0,4,7,1
"[H H L L H]","[(H2) (H2) L (L H1)]",1,0.9999999943592754,0.016129032167085087,0,3,0,1,0,0,0,3,0,4,7,1
"[H H L H L]","[(H2) (H2) (L H1) L]",1,0.9999999937031836,0.01612903215650296,0,3,0,1,0,0,1,2,1,3,8,0
"[H H L H H]","[(H2) (H2) (L H2) (H1)]",1,0.9999999942771108,0.016129032165759852,0,4,0,0,0,0,0,4,0,7,8,1
"[H H H L L]","[(H2) (H2) (H2) (L L1)]",1,0.9999973614912749,0.016128989701472175,0,4,0,0,0,0,0,3,0,6,9,1
"[H H H L H]","[(H2) (H2) (H2) (L H1)]",1,0.9999999943595196,0.016129032167089028,0,4,0,0,0,0,0,3,0,6,9,1
"[H H H H L]","[(H2) (H2) (H2) (H1) L]",1,0.8957669882082515,0.014447854648520182,0,4,0,1,0,0,1,3,1,6,10,0
"[H H H H H]","[(H2) (H2) (H2) (H2) (H1)]",1,0.9999604739141915,0.01612839474055147,0,5,0,0,0,0,0,4,0,10,10,1
"[L L L L L L]","[(L L2) L L (L L1)]",1,0.9998998763712984,0.016127417360827394,0,2,0,2,0,0,0,4,0,4,4,1
"[L L L L L L L]","[(L L2) L L L (L L1)]",1,0.9998835900811454,0.01612715467872815,0,2,0,3,0,0,0,5,0,5,5,1
