UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[L L L L L]","[(L L1) L (L L2)]",1,0.9999999896260527,0.016129032090742783,0,2,0,1,0,0,0,0,3,3,3,1
"[L L L L H]","[(L L1) L (L H2)]",1,0.999999989514047,0.016129032088936242,0,2,0,1,0,0,0,0,3,3,3,1
"[L L L H L]","[(L L1) (L H2) L]",1,0.9998083540640019,0.016125941194580676,0,2,0,1,0,0,1,0,3,2,4,0
"[L L L H H]","[(L L1) (L H2) (H2)]",1,0.9998207701682581,0.016126141454326743,0,3,0,0,0,0,0,0,3,6,4,1
"[L L H L L]","[L (L H1) (L L2)]",1,0.9999999999999488,0.016129032258063693,0,2,0,1,0,1,0,1,2,4,2,1
"[L L H L H]","[L (L H1) (L H2)]",1,0.9999999998879431,0.01612903225625715,0,2,0,1,0,1,0,1,2,4,2,1
"[L L H H L]","[L (L H1) (H2 L)]",1,0.9999909783231542,0.016128886747147648,0,1,1,1,0,1,0,1,2,4,2,1
"[L L H H H]","[L (L H1) (H2) (H2)]",1,0.9999999999999998,0.016129032258064512,0,3,0,1,0,1,0,1,2,8,3,1
"[L H L L L]","[(L H1) L (L L2)]",1,0.999999999999949,0.016129032258063693,0,2,0,1,0,0,0,0,3,3,3,1
"[L H L L H]","[(L H1) L (L H2)]",1,0.9999999998879433,0.01612903225625715,0,2,0,1,0,0,0,0,3,3,3,1
"[L H L H L]","[(L H1) (L H2) L]",1,0.9999875793319771,0.01612883192470931,0,2,0,1,0,0,1,0,3,2,4,0
"[L H L H H]","[(L H1) (L H2) (H2)]",1,0.9999999998879433,0.016129032256257152,0,3,0,0,0,0,0,0,3,6,4,1
"[L H H L L]","[(L H1) (H2) (L L2)]",1,0.999999999999949,0.016129032258063693,0,3,0,0,0,0,0,0,3,5,5,1
"[L H H L H]","[(L H1) (H2) (L H2)]",1,0.9999999998879433,0.016129032256257152,0,3,0,0,0,0,0,0,3,5,5,1
"[L H H H L]","[(L H1) (H2) (H2 L)]",1,0.9999909783231544,0.01612888674714765,0,2,1,0,0,0,0,0,3,5,5,1
"[L H H H H]","[(L H1) (H2) (H2) (H2)]",1,1.0,0.016129032258064516,0,4,0,0,0,0,0,0,3,9,6,1
"[H L L L L]","[(H1) L L (L L2)]",1,0.9999999999999277,0.01612903225806335,0,2,0,2,0,0,0,0,4,3,4,1
"[H L L L H]","[(H1) L L (L H2)]",1,0.999999999887922,0.01612903225625681,0,2,0,2,0,0,0,0,4,3,4,1
"[H L L H L]","[(H1) L (L H2) L]",1,0.9999875793319771,0.01612883192470931,0,2,0,2,0,0,1,0,4,2,5,0
"[H L L H H]","[(H1) L (L H2) (H2)]",1,0.9999999998879433,0.016129032256257152,0,3,0,1,0,0,0,0,4,6,5,1
"[H L H L L]","[(H1) (L H2) (L L2)]",1,0.9999999993174599,0.016129032247055808,0,3,0,0,0,0,0,0,4,4,6,1
"[H L H L H]","[(H1) (L H2) (L H2)]",1,0.9999999992054541,0.016129032245249263,0,3,0,0,0,0,0,0,4,4,6,1
"[H L H H L]","[(H1) (L H2) (H2 L)]",1,0.9999909776406714,0.016128886736139863,0,2,1,0,0,0,0,0,4,4,6,1
"[H L H H H]","[(H1) (L H2) (H2) (H2)]",1,0.9999999993175107,0.016129032247056623,0,4,0,0,0,0,0,0,4,8,7,1
"[H H L L L]","[(H1) (H2) L (L L2)]",1,0.9999999996337928,0.016129032252157952,0,3,0,1,0,0,0,0,4,4,7,1
"[H H L L H]","[(H1) (H2) L (L H2)]",1,0.9999999995217871,0.01612903225035141,0,3,0,1,0,0,0,0,4,4,7,1
"[H H L H L]","[(H1) (H2) (L H2) L]",1,0.9999875789658256,0.016128831918803637,0,3,0,1,0,0,1,0,4,3,8,0
"[H H L H H]","[(H1) (H2) (L H2) (H2)]",1,0.9999999995217871,0.016129032250351408,0,4,0,0,0,0,0,0,4,7,8,1
"[H H H L L]","[(H1) (H2) (H2) (L L2)]",1,0.9999999996337928,0.01612903225215795,0,4,0,0,0,0,0,0,4,6,9,1
"[H H H L H]","[(H1) (H2) (H2) (L H2)]",1,0.9999999995217871,0.016129032250351408,0,4,0,0,0,0,0,0,4,6,9,1
"[H H H H L]","[(H1) (H2) (H2) (H2 L)]",1,0.9999909779570014,0.016128886741241962,0,3,1,0,0,0,0,0,4,6,9,1
"[H H H H H]","[(H1) (H2) (H2) (H2) (H2)]",1,0.9999999996338438,0.016129032252158775,0,5,0,0,0,0,0,0,4,10,10,1
"[L L L L L L]","[(L L1) L L (L L2)]",1,0.9999999875424321,0.016129032057136006,0,2,0,2,0,0,0,0,4,4,4,1
"[L L L L L L L]","[(L L1) L L L (L L2)]",1,0.999914759099751,0.016127657404834697,0,2,0,3,0,0,0,0,5,5,5,1
