UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[L H L H]","[(L2 H) (L1 H)]",1,0.9999975067606374,0.016128992044526405,2,0,2,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L2 H) (H1 L)]",1,0.9999975138676281,0.01612899215915529,1,0,2,0,0,0,0,2,0,2,2,1
"[L H H H]","[(L2 H) (H1 H)]",1,0.9999975105132858,0.016128992105052996,2,0,2,0,0,0,0,2,0,2,2,1
"[H L L L]","[(H2 L) (L1 L)]",1,0.9999977745487614,0.0161289963636897,0,0,2,0,0,0,0,2,0,2,2,1
"[H L L H]","[(H2 L) (L1 H)]",1,0.9999977707962944,0.01612899630316604,1,0,2,0,0,0,0,2,0,2,2,1
"[H L H L]","[(H2 L) (H1 L)]",1,0.9999977779032568,0.016128996417794465,0,0,2,0,0,0,0,2,0,2,2,1
"[H L H H]","[(H2 L) (H1 H)]",1,0.9999977745489135,0.01612899636369216,1,0,2,0,0,0,0,2,0,2,2,1
"[H H L L]","[(H2 H) (L1 L)]",1,0.9999977711943031,0.016128996309585534,1,0,2,0,0,0,0,2,0,2,2,1
"[H H L H]","[(H2 H) (L1 H)]",1,0.9999977674418361,0.01612899624906187,2,0,2,0,0,0,0,2,0,2,2,1
"[H H H L]","[(H2 H) (H1 L)]",1,0.9999977745488126,0.016128996363690536,1,0,2,0,0,0,0,2,0,2,2,1
"[H H H H]","[(H2 H) (H1 H)]",1,0.9999977711944699,0.01612899630958822,2,0,2,0,0,0,0,2,0,2,2,1
"[L L L L L]","[(L2 L) L (L1 L)]",1,0.9999906575094676,0.016128881572733348,0,0,2,1,0,0,0,3,0,3,3,1
"[L L L L H]","[(L2 L) L (L1 H)]",1,0.9999906537570293,0.016128881512210147,1,0,2,1,0,0,0,3,0,3,3,1
"[L L L H L]","[(L2 L) L (H1 L)]",1,0.9999907167995514,0.016128882529025026,0,0,2,1,0,0,0,3,0,3,3,1
"[L L L H H]","[(L2 L) L (H1 H)]",1,0.9999907134452336,0.016128882474923122,1,0,2,1,0,0,0,3,0,3,3,1
"[L L H L L]","[(L2 L) H (L1 L)]",1,0.9999905949347009,0.016128880563462917,1,0,2,1,0,0,0,3,0,3,3,1
"[L L H L H]","[(L2 L) H (L1 H)]",1,0.9999905911822631,0.016128880502939726,2,0,2,1,0,0,0,3,0,3,3,1
"[L L H H L]","[(L2 L) H (H1 L)]",1,0.9999906608637411,0.01612888162683454,1,0,2,1,0,0,0,3,0,3,3,1
"[L L H H H]","[(L2 L) H (H1 H)]",1,0.9999906575094233,0.016128881572732633,2,0,2,1,0,0,0,3,0,3,3,1
"[L H L L L]","[(L2 H) L (L1 L)]",1,0.9999901070851006,0.01612887269492098,1,0,2,1,0,0,0,3,0,3,3,1
"[L H L L H]","[(L2 H) L (L1 H)]",1,0.9999901033326645,0.016128872634397814,2,0,2,1,0,0,0,3,0,3,3,1
"[L H L H L]","[(L2 H) L (H1 L)]",1,0.9999901663751221,0.016128873651211646,1,0,2,1,0,0,0,3,0,3,3,1
"[L H L H H]","[(L2 H) L (H1 H)]",1,0.9999901630208058,0.016128873597109773,2,0,2,1,0,0,0,3,0,3,3,1
"[L H H L L]","[(L2 H) H (L1 L)]",1,0.999990044510403,0.016128871685651656,2,0,2,1,0,0,0,3,0,3,3,1
"[L H H L H]","[(L2 H) H (L1 H)]",1,0.999990040757967,0.0161288716251285,3,0,2,1,0,0,0,3,0,3,3,1
"[L H H H L]","[(L2 H) H (H1 L)]",1,0.9999901104393726,0.016128872749022142,2,0,2,1,0,0,0,3,0,3,3,1
"[L H H H H]","[(L2 H) H (H1 H)]",1,0.999990107085057,0.016128872694920273,3,0,2,1,0,0,0,3,0,3,3,1
"[H L L L L]","[(H2 L) L (L1 L)]",1,0.9999915892281813,0.016128896600454537,0,0,2,1,0,0,0,3,0,3,3,1
"[H L L L H]","[(H2 L) L (L1 H)]",1,0.9999915854757396,0.016128896539931284,1,0,2,1,0,0,0,3,0,3,3,1
"[H L L H L]","[(H2 L) L (H1 L)]",1,0.9999916485183478,0.016128897556747544,0,0,2,1,0,0,0,3,0,3,3,1
"[H L L H H]","[(H2 L) L (H1 H)]",1,0.9999916451640265,0.016128897502645588,1,0,2,1,0,0,0,3,0,3,3,1
"[H L H L L]","[(H2 L) H (L1 L)]",1,0.9999915266533277,0.016128895591182704,1,0,2,1,0,0,0,3,0,3,3,1
"[H L H L H]","[(H2 L) H (L1 H)]",1,0.9999915229008864,0.01612889553065946,2,0,2,1,0,0,0,3,0,3,3,1
"[H L H H L]","[(H2 L) H (H1 L)]",1,0.9999915925824593,0.016128896654555795,1,0,2,1,0,0,0,3,0,3,3,1
"[H L H H H]","[(H2 L) H (H1 H)]",1,0.9999915892281387,0.016128896600453854,2,0,2,1,0,0,0,3,0,3,3,1
"[H H L L L]","[(H2 H) L (L1 L)]",1,0.9999910971891846,0.016128888664341687,1,0,2,1,0,0,0,3,0,3,3,1
"[H H L L H]","[(H2 H) L (L1 H)]",1,0.9999910934367449,0.016128888603818458,2,0,2,1,0,0,0,3,0,3,3,1
"[H H L H L]","[(H2 H) L (H1 L)]",1,0.9999911564792947,0.01612888962063378,1,0,2,1,0,0,0,3,0,3,3,1
"[H H L H H]","[(H2 H) L (H1 H)]",1,0.9999911531249747,0.016128889566531853,2,0,2,1,0,0,0,3,0,3,3,1
"[H H H L L]","[(H2 H) H (L1 L)]",1,0.9999910346143921,0.016128887655070846,2,0,2,1,0,0,0,3,0,3,3,1
"[H H H L H]","[(H2 H) H (L1 H)]",1,0.999991030861953,0.01612888759454762,3,0,2,1,0,0,0,3,0,3,3,1
"[H H H H L]","[(H2 H) H (H1 L)]",1,0.9999911005434609,0.016128888718442924,2,0,2,1,0,0,0,3,0,3,3,1
"[H H H H H]","[(H2 H) H (H1 H)]",1,0.9999910971891423,0.016128888664341003,3,0,2,1,0,0,0,3,0,3,3,1
"[L L L L L L]","[(L2 L) L L (L1 L)]",1,0.9998906517633905,0.016127268576828883,0,0,2,2,0,0,0,4,0,4,4,1
"[L L L L L L L]","[(L2 L) L L L (L1 L)]",1,0.9999259380958909,0.01612783771122405,0,0,2,3,0,0,0,5,0,5,5,1
