UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[L H L L]","[(L H1) L L]",1,0.9999718512024005,0.016128578245200007,0,1,0,2,0,0,1,0,2,0,2,0
"[L H L H]","[(L H2) (L H1)]",1,0.9999978968777141,0.016128998336737324,0,2,0,0,0,0,0,2,0,2,2,1
"[L H H L]","[(L H2) (H1) L]",1,0.9999999755415092,0.01612903186357273,0,2,0,1,0,0,1,2,1,2,3,0
"[L H H H]","[(L H2) (H2) (H1)]",1,0.9999991129956952,0.01612901795154347,0,3,0,0,0,0,0,3,0,5,3,1
"[H L L L]","[(H2) (L L1) L]",1,0.9999999981173668,0.016129032227699465,0,2,0,1,0,0,1,1,1,1,4,0
"[H L L H]","[(H2) (L L2) (H1)]",1,0.9999845838988446,0.016128783611271683,0,3,0,0,0,0,0,3,0,4,4,1
"[H L H L]","[(H2) (L H1) L]",1,0.999997896468241,0.01612899833013292,0,2,0,1,0,0,1,1,1,1,4,0
"[H L H H]","[(H2) (L H2) (H1)]",1,0.9999951370941244,0.016128953824098784,0,3,0,0,0,0,0,3,0,4,4,1
"[H H L L]","[(H2) (H1 L) L]",1,0.9999791097275527,0.016128695318186333,0,1,1,1,0,0,1,1,1,1,4,0
"[H H L H]","[(H2) (H2) (L H1)]",1,0.9999978964682398,0.0161289983301329,0,3,0,0,0,0,0,2,0,3,5,1
"[H H H L]","[(H2) (H2) (H1) L]",1,0.9999999852700799,0.01612903202048516,0,3,0,1,0,0,1,2,1,3,6,0
"[H H H H]","[(H2) (H2) (H2) (H1)]",1,0.9999991134978129,0.016129017959642142,0,4,0,0,0,0,0,3,0,6,6,1
"[L L L L L]","[(L L2) (L L1) L]",1,0.9999999962347305,0.016129032197334362,0,2,0,1,0,0,1,2,1,2,4,0
"[L L L L H]","[(L L2) (L L2) (H1)]",1,0.9999804349057609,0.016128716692028394,0,3,0,0,0,0,0,4,0,6,4,1
"[L L L H L]","[(L L2) (L H1) L]",1,0.9999978952540659,0.01612899831054945,0,2,0,1,0,0,1,2,1,2,4,0
"[L L L H H]","[(L L2) (L H2) (H1)]",1,0.9999947537216168,0.016128947640671236,0,3,0,0,0,0,0,4,0,6,4,1
"[L L H L L]","[(L L2) (H1 L) L]",1,0.9999791079412561,0.0161286952893751,0,1,1,1,0,0,1,2,1,2,4,0
"[L L H L H]","[(L L2) (H2) (L H1)]",1,0.9999978935926339,0.016128998283752163,0,3,0,0,0,0,0,3,0,5,5,1
"[L L H H L]","[(L L2) (H2) (H1) L]",1,0.9999999823944685,0.01612903197410433,0,3,0,1,0,0,1,3,1,5,6,0
"[L L H H H]","[(L L2) (H2) (H2) (H1)]",1,0.9999988753878863,0.016129014119159464,0,4,0,0,0,0,0,4,0,9,6,1
"[L H L L L]","[(L H2) (L L1) L]",1,0.999999997615257,0.016129032219600915,0,2,0,1,0,0,1,2,1,2,4,0
"[L H L L H]","[(L H2) (L L2) (H1)]",1,0.9999804383369045,0.01612871674736942,0,3,0,0,0,0,0,4,0,6,4,1
"[L H L H L]","[(L H2) (L H1) L]",1,0.9999978968777141,0.016128998336737324,0,2,0,1,0,0,1,2,1,2,4,0
"[L H L H H]","[(L H2) (L H2) (H1)]",1,0.9999947554975458,0.016128947669315247,0,3,0,0,0,0,0,4,0,6,4,1
"[L H H L L]","[(L H2) (H1 L) L]",1,0.9999791093217876,0.016128695311641735,0,1,1,1,0,0,1,2,1,2,4,0
"[L H H L H]","[(L H2) (H2) (L H1)]",1,0.9999978959661303,0.01612899832203436,0,3,0,0,0,0,0,3,0,5,5,1
"[L H H H L]","[(L H2) (H2) (H1) L]",1,0.9999999847679701,0.016129032012386614,0,3,0,1,0,0,1,3,1,5,6,0
"[L H H H H]","[(L H2) (H2) (H2) (H1)]",1,0.9999988777613854,0.0161290141574417,0,4,0,0,0,0,0,4,0,9,6,1
"[H L L L L]","[(H2) L (L L1) L]",1,0.9995666206648274,0.01612204226878754,0,2,0,2,0,0,1,2,1,2,5,0
"[H L L L H]","[(H2) (L L2) (L H1)]",1,0.999996238931446,0.016128971595668482,0,3,0,0,0,0,0,3,0,4,6,1
"[H L L H L]","[(H2) (L L2) (H1) L]",1,0.9999860016874809,0.016128806478830335,0,3,0,1,0,0,1,3,1,4,7,0
"[H L L H H]","[(H2) (L L2) (H2) (H1)]",1,0.9999902851535065,0.01612887556699204,0,4,0,0,0,0,0,4,0,8,7,1
"[H L H L L]","[(H2) (L H1) L L]",1,0.9085067793283761,0.01465333515045768,0,2,0,2,0,0,1,1,2,1,6,0
"[H L H L H]","[(H2) (L H2) (L H1)]",1,0.9999944762589461,0.016128943165466873,0,3,0,0,0,0,0,3,0,4,6,1
"[H L H H L]","[(H2) (L H2) (H1) L]",1,0.9999965549156655,0.016128976692188157,0,3,0,1,0,0,1,3,1,4,7,0
"[H L H H H]","[(H2) (L H2) (H2) (H1)]",1,0.9999954571392549,0.01612895898611702,0,4,0,0,0,0,0,4,0,8,7,1
"[H H L L L]","[(H2) (H2) (L L1) L]",1,0.9999999981173668,0.01612903222769947,0,3,0,1,0,0,1,2,1,3,8,0
"[H H L L H]","[(H2) (H2) (L L2) (H1)]",1,0.9999804311502284,0.016128716631455296,0,4,0,0,0,0,0,4,0,7,8,1
"[H H L H L]","[(H2) (H2) (L H1) L]",1,0.9999978964682408,0.01612899833013292,0,3,0,1,0,0,1,2,1,3,8,0
"[H H L H H]","[(H2) (H2) (L H2) (H1)]",1,0.999994754517086,0.016128947653501386,0,4,0,0,0,0,0,4,0,7,8,1
"[H H H L L]","[(H2) (H2) (H1 L) L]",1,0.9999791098240801,0.016128695319743223,0,2,1,1,0,0,1,2,1,3,8,0
"[H H H L H]","[(H2) (H2) (H2) (L H1)]",1,0.9999978964682393,0.016128998330132892,0,4,0,0,0,0,0,3,0,6,9,1
"[H H H H L]","[(H2) (H2) (H2) (H1) L]",1,0.9999999852700799,0.01612903202048516,0,4,0,1,0,0,1,3,1,6,10,0
"[H H H H H]","[(H2) (H2) (H2) (H2) (H1)]",1,0.9999988782634948,0.01612901416554024,0,5,0,0,0,0,0,4,0,10,10,1
"[L L L L L L]","[(L L2) L (L L1) L]",1,0.9998843613188063,0.016127167118045262,0,2,0,2,0,0,1,3,1,3,5,0
"[L L L L L L L]","[(L L2) (L L2) (L L1) L]",1,0.9999999943148027,0.016129032166367786,0,3,0,1,0,0,1,4,1,6,9,0
