UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[H L L H L]","[(H L1) L (H L2)]",1,0.9999994295092481,0.016129023056600775,2,2,0,1,0,0,0,0,3,3,3,1
"[H L L H H]","[(H L1) L (H H2)]",1,0.9999994295092481,0.016129023056600775,2,2,0,1,0,0,0,0,3,3,3,1
"[H L H L L]","[(H L1) H (L L2)]",1,0.9999994295092479,0.016129023056600775,2,2,0,1,0,0,0,0,3,3,3,1
"[H L H L H]","[(H L1) H (L H2)]",1,0.9999994295092481,0.016129023056600775,2,2,0,1,0,0,0,0,3,3,3,1
"[H L H H L]","[(H L1) H (H L2)]",1,0.9999994295092481,0.016129023056600775,3,2,0,1,0,0,0,0,3,3,3,1
"[H L H H H]","[(H L1) H (H H2)]",1,0.9999994295092484,0.016129023056600772,3,2,0,1,0,0,0,0,3,3,3,1
"[H H L L L]","[(H H1) L (L L2)]",1,0.9999994295092479,0.016129023056600775,1,2,0,1,0,0,0,0,3,3,3,1
"[H H L L H]","[(H H1) L (L H2)]",1,0.9999994295092481,0.016129023056600775,1,2,0,1,0,0,0,0,3,3,3,1
"[H H L H L]","[(H H1) L (H L2)]",1,0.9999994295092479,0.016129023056600775,2,2,0,1,0,0,0,0,3,3,3,1
"[H H L H H]","[(H H1) L (H H2)]",1,0.9999994295092481,0.016129023056600775,2,2,0,1,0,0,0,0,3,3,3,1
"[H H H L L]","[(H H1) H (L L2)]",1,0.9999994295092481,0.016129023056600772,2,2,0,1,0,0,0,0,3,3,3,1
"[H H H L H]","[(H H1) H (L H2)]",1,0.9999994295092481,0.016129023056600775,2,2,0,1,0,0,0,0,3,3,3,1
"[H H H H L]","[(H H1) H (H L2)]",1,0.9999994295092479,0.016129023056600775,3,2,0,1,0,0,0,0,3,3,3,1
"[H H H H H]","[(H H1) H (H H2)]",1,0.9999994295092479,0.016129023056600775,3,2,0,1,0,0,0,0,3,3,3,1
"[L L L L L L]","[(L L1) L L (L L2)]",1,0.9995334258046131,0.016121506867816344,0,2,0,2,0,0,0,0,4,4,4,1
"[L L L L L L L]","[(L L1) L L L (L L2)]",1,0.9996901831729186,0.016124035212466425,0,2,0,3,0,0,0,0,5,5,5,1
