UR,HR,p_TD,p_normed,p_absolute,WSP,FootNonFin,Iambic,Parse,FtBin,WordFootLeft,WordFootRight,MainLeft,MainRight,AllFeetLeft,AllFeetRight,NonFinal
"[H H H L]","[(H2) (H2) (H1 L)]",1,0.999999280125232,0.016129020647181157,0,2,1,0,0,0,0,2,0,3,5,1
"[H H H H]","[(H2) (H2) (H2) (H1)]",1,0.9999999887375929,0.016129032076412787,0,4,0,0,0,0,0,3,0,6,6,1
"[L L L L L]","[(L L2) L (L L1)]",1,0.9999997898150718,0.016129028867985028,0,2,0,1,0,0,0,3,0,3,3,1
"[L L L L H]","[(L L2) (L L2) (H1)]",1,0.9999995668507594,0.016129025271786442,0,3,0,0,0,0,0,4,0,6,4,1
"[L L L H L]","[(L L2) (L H1) L]",1,0.9999979852215279,0.016128999761637546,0,2,0,1,0,0,1,2,1,2,4,0
"[L L L H H]","[(L L2) (L H2) (H1)]",1,0.9999998317533533,0.016129029544408924,0,3,0,0,0,0,0,4,0,6,4,1
"[L L H L L]","[(L L2) (H2) (L L1)]",1,0.9999999999993461,0.016129032258053972,0,3,0,0,0,0,0,3,0,5,5,1
"[L L H L H]","[(L L2) (H2) (L H1)]",1,0.9999999999751494,0.016129032257663704,0,3,0,0,0,0,0,3,0,5,5,1
"[L L H H L]","[(L L2) (H2) (H1 L)]",1,0.9999992801276831,0.01612902064722069,0,2,1,0,0,0,0,3,0,5,5,1
"[L L H H H]","[(L L2) (H2) (H2) (H1)]",1,0.9999999887400439,0.016129032076452325,0,4,0,0,0,0,0,4,0,9,6,1
"[L H L L L]","[(L H2) L (L L1)]",1,0.9999997898329247,0.016129028868272978,0,2,0,1,0,0,0,3,0,3,3,1
"[L H L L H]","[(L H2) (L L2) (H1)]",1,0.9999995668510862,0.016129025271791712,0,3,0,0,0,0,0,4,0,6,4,1
"[L H L H L]","[(L H2) (L H1) L]",1,0.9999979852218547,0.016128999761642816,0,2,0,1,0,0,1,2,1,2,4,0
"[L H L H H]","[(L H2) (L H2) (H1)]",1,0.99999983175368,0.016129029544414194,0,3,0,0,0,0,0,4,0,6,4,1
"[L H H L L]","[(L H2) (H2) (L L1)]",1,0.9999999999996733,0.016129032258059246,0,3,0,0,0,0,0,3,0,5,5,1
"[L H H L H]","[(L H2) (H2) (L H1)]",1,0.9999999999754766,0.016129032257668978,0,3,0,0,0,0,0,3,0,5,5,1
"[L H H H L]","[(L H2) (H2) (H1 L)]",1,0.9999992801280101,0.016129020647225968,0,2,1,0,0,0,0,3,0,5,5,1
"[L H H H H]","[(L H2) (H2) (H2) (H1)]",1,0.9999999887403711,0.016129032076457602,0,4,0,0,0,0,0,4,0,9,6,1
"[H L L L L]","[(H2) (L L2) (L L1)]",1,0.9999999999993392,0.01612903225805386,0,3,0,0,0,0,0,3,0,4,6,1
"[H L L L H]","[(H2) (L L2) (L H1)]",1,0.9999999737471723,0.016129031834631817,0,3,0,0,0,0,0,3,0,4,6,1
"[H L L H L]","[(H2) (L L2) (H1 L)]",1,0.9999992756552374,0.016129020575084477,0,2,1,0,0,0,0,3,0,4,6,1
"[H L L H H]","[(H2) (L L2) (H2) (H1)]",1,0.9995803056761327,0.01612226299477633,0,4,0,0,0,0,0,4,0,8,7,1
"[H L H L L]","[(H2) (L H2) (L L1)]",1,0.9999999996332706,0.016129032252149525,0,3,0,0,0,0,0,3,0,4,6,1
"[H L H L H]","[(H2) (L H2) (L H1)]",1,0.9999999996324886,0.016129032252136917,0,3,0,0,0,0,0,3,0,4,6,1
"[H L H H L]","[(H2) (L H2) (H1 L)]",1,0.9999992797614957,0.016129020641314447,0,2,1,0,0,0,0,3,0,4,6,1
"[H L H H H]","[(H2) (L H2) (H2) (H1)]",1,0.9999999883739695,0.016129032070547895,0,4,0,0,0,0,0,4,0,8,7,1
"[H H L L L]","[(H2) (H2 L) (L L1)]",1,0.9547932533839325,0.015399891183611817,0,2,1,0,0,0,0,3,0,4,6,1
"[H H L L H]","[(H2) (H2) (L L2) (H1)]",1,0.9999939686653285,0.016128934978473036,0,4,0,0,0,0,0,4,0,7,8,1
"[H H L H L]","[(H2) (H2) (L H1) L]",1,0.999965140833689,0.016128470013446597,0,3,0,1,0,0,1,2,1,3,8,0
"[H H L H H]","[(H2) (H2) (L H2) (H1)]",1,0.999999828429869,0.016129029490804338,0,4,0,0,0,0,0,4,0,7,8,1
"[H H H L L]","[(H2) (H2) (H2) (L L1)]",1,0.9999999970229219,0.016129032210047124,0,4,0,0,0,0,0,3,0,6,9,1
"[H H H L H]","[(H2) (H2) (H2) (L H1)]",1,0.9999999969987253,0.01612903220965686,0,4,0,0,0,0,0,3,0,6,9,1
"[H H H H L]","[(H2) (H2) (H2) (H1 L)]",1,0.9999992771512608,0.016129020599213888,0,3,1,0,0,0,0,3,0,6,9,1
"[H H H H H]","[(H2) (H2) (H2) (H2) (H1)]",1,0.9999999857636198,0.016129032028445484,0,5,0,0,0,0,0,4,0,10,10,1
"[L L L L L L]","[(L L2) (L L2) (L L1)]",1,0.9999999999990193,0.016129032258048695,0,3,0,0,0,0,0,4,0,6,6,1
"[L L L L L L L]","[(L L2) L (L L2) (L L1)]",1,0.99906669848093,0.01611397900775693,0,3,0,1,0,0,0,5,0,8,7,1
